AAII_QTR_DATA,07/02/2022,04/02/2022,01/01/2022,10/02/2021,07/03/2021,04/03/2021,01/02/2021,10/03/2020,07/04/2020,04/04/2020,01/04/2020,09/28/2019,06/29/2019,03/30/2019,12/29/2018,09/29/2018
Current_Assets,266.1,194.6,164.2,156.1,162.2,124.3,106.1,116.9,191.4,198.4,164.1,172.1,222.0,171.4,124.2,149.8
Current_Liabilities,186.7,168.9,112.3,124.8,172.2,135.8,109.0,111.6,152.1,173.5,134.2,169.7,207.1,174.1,115.9,148.9
Diluted_EPS,-0.201,-0.38,-0.145,-0.088,0.158,-0.023,-0.06,0.436,0.047,-0.024,-0.015,0.423,0.546,-0.025,-0.046,0.39799999999999996
Goodwill_Intangibles,66.8,67.3,67.8,68.3,68.8,69.3,69.8,70.5,71.2,72.0,72.8,73.5,74.3,75.1,73.8,74.3
Inventory,216.7,155.7,142.0,125.2,133.5,92.0,69.1,56.5,155.7,143.9,138.6,78.8,140.7,125.9,84.2,57.3
LT_Debt,198.5,143.5,153.4,199.1,157.9,161.6,165.4,170.1,216.3,204.1,209.7,177.1,200.5,197.7,200.0,132.2
Revenue,206.1,207.7,129.2,192.2,196.7,164.7,130.4,281.4,189.2,255.4,153.2,343.5,308.8,211.6,154.9,331.6
Shares_Diluted,31.9909,31.9811,28.1184,27.2055,27.4289,27.1185,27.0603,27.4048,27.08,26.8668,26.4814,27.4144,26.7201,26.5953,26.3029,37.039
Total_Assets,463.2,397.9,364.0,356.0,362.9,326.0,307.8,317.4,390.1,396.1,360.9,365.4,408.4,355.4,297.7,307.4
Total_Liabilities,441.2,370.3,325.6,388.7,409.8,378.6,362.0,370.6,452.0,461.2,428.8,433.2,469.6,433.0,377.4,335.8
