AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1208.0,1341.0,890.0,1197.0,1230.0,1226.0,993.0,904.0,689.0,976.0,619.0,761.0,828.0,846.0,1287.2,1426.5
Current_Liabilities,464.0,459.0,351.0,427.0,353.0,360.0,286.0,244.0,219.0,214.0,244.0,216.0,229.0,237.0,261.6,232.8
Diluted_EPS,4.741,5.867,2.18,3.883,4.882,3.107,2.349,1.566,0.292,0.292,-0.4370000000000001,0.016,0.13699999999999998,0.205,0.121,0.862
Goodwill_Intangibles,77.0,92.0,123.0,127.0,109.0,108.0,98.0,95.0,103.0,109.0,113.0,115.0,106.0,104.0,88.6,83.1
Inventory,309.0,382.0,323.0,320.0,311.0,307.0,259.0,238.0,240.0,284.0,265.0,260.0,293.0,310.0,273.0,284.4
LT_Debt,346.0,346.0,346.0,346.0,346.0,346.0,348.0,348.0,348.0,698.0,348.0,348.0,348.0,347.0,346.9,348.6
Revenue,1130.0,1167.0,992.0,1219.0,1168.0,894.0,860.0,795.0,548.0,585.0,537.0,603.0,588.0,582.0,589.1,736.8
Shares_Diluted,81.0,82.5,89.0,94.0,102.0,103.0,109.0,113.0,113.0,113.0,116.7,122.2,124.3,132.0,140.8,143.9
Total_Assets,2547.0,2670.0,2194.0,2400.0,2367.0,2343.0,2086.0,1973.0,1807.0,2132.0,1835.0,2043.0,2090.0,2095.0,2514.1,2614.4
Total_Liabilities,1063.0,1057.0,959.0,1032.0,934.0,939.0,852.0,831.0,807.0,1148.0,844.0,830.0,813.0,823.0,813.9,803.0
