AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,388.3,400.3,423.7,427.2,420.6,485.1,443.8,382.9,382.3,421.3,442.4,358.5,349.2,329.2,406.5,330.7,301.0,318.8,378.7
Current_Liabilities,120.4,129.9,135.9,180.2,164.8,214.3,192.3,157.3,165.9,180.1,222.0,153.0,89.1,107.3,145.5,123.9,101.6,84.9,122.6
Diluted_EPS,-0.415,0.153,-0.295,-0.161,0.017,-0.029,0.569,0.264,0.141,0.727,0.654,-0.191,-1.358,-0.6940000000000001,-0.662,-0.56,-0.237,0.489,0.29
Goodwill_Intangibles,210.2,213.9,217.5,221.3,225.2,212.7,231.0,235.8,239.9,244.0,247.2,250.5,254.8,280.5,316.3,331.3,336.4,338.8,359.4
Inventory,209.9,222.2,269.7,295.1,275.2,270.5,256.9,218.2,210.3,203.2,209.8,168.9,164.7,173.4,229.9,205.6,187.3,173.6,209.2
LT_Debt,256.1,253.3,275.1,237.6,240.7,241.9,240.3,235.4,235.0,266.3,263.4,269.7,328.6,287.1,350.0,295.0,279.4,304.8,350.2
Revenue,145.4,207.0,186.6,151.3,182.7,255.9,224.8,186.6,195.7,249.2,224.8,150.1,145.1,226.9,215.5,142.5,149.9,228.3,209.4
Shares_Diluted,21.225,21.426,21.522,21.531,22.148,21.559,22.085,21.965,21.771,20.935,21.285,20.824,20.745,20.906,20.429,20.545,20.51,20.439,20.481
Total_Assets,706.3,725.9,756.9,772.7,774.9,829.1,809.8,759.6,762.4,807.5,831.8,753.8,758.5,770.0,883.7,822.7,780.4,708.6,800.4
Total_Liabilities,477.7,485.8,520.6,527.3,519.2,573.4,553.8,517.8,529.0,577.3,620.1,558.9,557.5,533.7,635.8,559.6,504.1,429.1,528.4
