AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
Current_Assets,603.1,819.6,551.6,691.9,732.9,933.1,657.3,0.2,0.5,1.3,1.9
Current_Liabilities,1231.6,1344.2,1194.1,1272.4,1104.0,1135.0,760.3,4.6,4.3,1.5,0.4
Diluted_EPS,-0.398,-0.91,-0.609,-0.38,-0.362,-0.309,-0.249,-0.261,-0.273,-0.05,-0.001
Goodwill_Intangibles,486.4,489.9,606.7,683.0,591.3,584.4,589.6,,,,
Inventory,49.7,53.8,51.4,42.8,9.7,9.4,8.7,,,,
LT_Debt,220.4,226.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,351.8,408.3,420.4,425.5,325.6,345.0,302.0,547.2,,,
Shares_Diluted,253.3453,247.1538,244.351,244.086,244.6096,245.9523,235.3411,213.1991,29.9683,29.9683,29.9683
Total_Assets,1710.5,1923.2,1747.7,1969.0,1885.0,1981.1,1676.5,240.1,240.3,241.1,226.8
Total_Liabilities,1547.3,1671.3,1300.3,1386.3,1224.2,1250.9,893.9,37.0,30.5,9.9,8.3
