AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.8,0.3,0.3,0.1,0.2,0.3,0.8,1.1
Current_Liabilities,8.2,8.5,6.8,2.7,2.0,1.2,1.2,1.1
Diluted_EPS,0.006,-0.053,-0.042,-0.013,-0.018,-0.019,-0.017,-0.016
Goodwill_Intangibles,23.2,23.3,23.4,5.7,5.7,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,1.4,0.3,,,,,,
Shares_Diluted,94.7367,87.3448,83.439,74.5266,65.3844,50.7493,37.251,41.42
Total_Assets,24.0,23.6,23.7,7.5,7.7,0.4,0.8,1.1
Total_Liabilities,8.2,8.5,6.8,2.7,2.0,1.2,1.2,1.1
