AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,24.1,28.8,34.6,28.8,24.7,26.2,21.6,20.4,18.5,16.1,16.0,13.2,14.3,15.2,14.8,17.3,10.9,12.1
Current_Liabilities,25.7,25.3,27.8,25.4,21.7,19.1,11.2,14.7,8.9,16.3,13.7,10.0,9.4,13.8,9.0,8.2,14.2,14.3
Diluted_EPS,-2.458,-1.433,-2.256,-2.557,-2.596,-2.075,-1.732,-2.601,-0.045,-0.041,-0.0289999999999999,-0.054,-0.087,-0.135,-0.133,-0.1119999999999999,-0.103,-0.105
Goodwill_Intangibles,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8
Inventory,16.2,19.9,24.2,20.8,17.0,15.5,13.7,12.4,11.1,9.4,8.4,8.0,10.5,9.6,9.3,10.7,7.4,7.0
LT_Debt,8.1,8.2,8.4,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.4,4.8,4.8,4.6,4.5,4.4,5.0,5.3
Revenue,15.0,12.1,13.7,12.2,12.8,13.4,11.3,12.1,10.7,10.6,10.9,9.5,7.2,8.7,9.5,8.4,9.6,10.8
Shares_Diluted,2.7538,2.2544,2.2523,1.9475,1.8747,1.8729,1.816,1.7326,72.4609,62.9401,59.5146,47.5952,43.6947,33.7164,33.6667,29.1036,25.7019,25.5872
Total_Assets,25.5,30.3,36.1,30.4,26.3,27.7,23.2,22.1,20.1,17.7,17.7,14.8,16.0,16.9,16.3,18.8,12.5,15.0
Total_Liabilities,34.0,33.7,36.5,25.8,22.1,19.6,11.6,15.3,9.7,17.2,14.8,15.5,14.8,19.1,14.4,13.3,19.2,19.8
