AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Current_Assets,200.7,213.0,218.6,226.3,230.8,226.8,246.0,256.7,163.4,,,,
Current_Liabilities,12.0,12.2,14.0,12.2,16.5,11.2,6.4,8.5,8.7,,,,
Diluted_EPS,-0.478,-0.567,0.216,0.411,0.068,-1.368,-0.133,-0.464,-0.448,-0.307,0.005,-0.105,-0.112
Goodwill_Intangibles,39.7,40.5,41.7,42.5,43.3,44.1,,,,,,,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,0.5,6.5,6.2,17.1,15.0,0.3,0.0,0.0,0.2,0.4,3.3,0.5,0.7
Shares_Diluted,38.0134,37.3511,38.1566,38.1744,38.3467,37.1887,34.3282,34.3282,34.0643,,,,
Total_Assets,261.8,270.2,275.5,285.1,286.1,280.7,256.6,259.8,166.5,,,,
Total_Liabilities,28.5,27.3,31.6,30.7,33.4,28.6,14.6,10.4,10.4,,,,
