AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,261.7,250.5,264.7,290.1,318.7,334.6,364.9,353.6
Current_Liabilities,733.1,112.2,110.1,104.9,94.4,89.3,112.3,90.5
Diluted_EPS,-9.841,-3.528,-2.737,-9.188,-3.446,-8.037,-2.238,-17.994
Goodwill_Intangibles,18.9,29.6,30.0,32.2,88.4,91.0,135.3,137.8
Inventory,90.8,94.8,94.1,95.2,95.4,105.8,112.6,109.5
LT_Debt,0.0,623.9,619.3,614.9,610.1,603.5,597.0,590.7
Revenue,80.5,80.9,75.1,74.2,78.4,86.5,101.5,106.0
Shares_Diluted,10.3114,10.2927,10.2356,10.1545,10.1258,10.0895,9.982,9.8861
Total_Assets,334.6,438.4,467.3,484.4,572.3,594.9,690.9,683.7
Total_Liabilities,746.9,750.6,744.9,735.5,731.6,721.1,738.2,711.2
