AAII_QTR_DATA,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,49.5,49.8,54.0,58.5,49.8,48.4,53.0,46.7,52.4
Current_Liabilities,17.2,17.1,19.4,35.5,42.0,45.7,47.6,42.1,27.7
Diluted_EPS,-0.124,-0.156,-0.321,-0.343,-0.146,-0.121,-0.174,-0.32,0.348
Goodwill_Intangibles,64.9,65.7,66.4,67.2,76.8,77.7,78.6,79.5,84.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
LT_Debt,0.0,0.0,0.0,15.7,30.6,31.6,31.7,19.1,34.8
Revenue,13.3,10.2,17.3,26.5,32.9,28.9,26.0,28.2,36.0
Shares_Diluted,25.397,25.335,25.199,25.147,25.112,24.856,24.603,24.566,25.729
Total_Assets,154.6,157.9,164.5,246.5,287.9,298.2,305.0,249.8,263.0
Total_Liabilities,26.4,26.9,29.7,101.5,131.8,139.7,142.7,85.4,86.2
