AAII_QTR_DATA,04/01/2023,12/31/2022,10/01/2022,07/02/2022,04/02/2022,01/01/2022,10/02/2021,07/03/2021,04/03/2021,01/02/2021,09/26/2020,06/27/2020,03/28/2020,12/28/2019,09/28/2019,06/29/2019,03/30/2019,12/29/2018,09/29/2018
Current_Assets,1202.6,1265.3,1551.8,1293.3,1077.9,903.7,1002.6,1086.4,1047.2,904.2,1042.0,1118.6,1251.7,967.1,948.6,929.3,875.5,867.7,948.7
Current_Liabilities,1035.9,1110.3,1331.3,1094.7,967.4,759.6,852.1,522.9,497.8,406.0,560.0,676.4,1119.7,787.4,833.9,744.9,592.1,473.1,357.6
Diluted_EPS,0.235,-4.553,0.484,1.528,0.116,-0.174,-0.002,0.526,0.454,-2.107,0.267,-0.022,0.156,-0.011,0.569,0.446,0.4320000000000001,0.455,0.604
Goodwill_Intangibles,803.4,826.4,1252.8,1289.9,1332.4,1349.3,1350.6,896.5,896.2,897.7,1116.3,1115.2,1115.4,1121.2,1121.1,1125.0,1101.1,1100.8,1105.1
Inventory,725.9,745.2,880.9,639.5,483.3,365.5,412.0,331.7,320.9,243.1,325.7,386.5,405.3,348.2,417.7,406.5,374.0,317.6,324.4
LT_Debt,720.8,723.0,725.2,727.4,729.6,731.8,704.4,708.4,710.4,712.5,714.1,715.9,423.6,425.9,430.7,433.0,435.3,438.0,601.0
Revenue,599.4,665.0,691.4,713.6,614.8,635.6,636.7,631.9,510.7,509.6,493.1,349.1,439.3,607.4,574.3,568.6,523.4,579.6,558.6
Shares_Diluted,79.2,78.8,78.9,79.9,81.9,82.0,82.3,83.6,83.2,81.0,81.5,80.9,82.0,80.6,83.9,88.3,91.8,93.8,95.3
Total_Assets,2416.7,2492.7,3170.6,2949.0,2746.0,2586.4,2681.4,2303.6,2267.3,2137.4,2501.1,2589.4,2753.7,2480.0,2468.5,2442.9,2351.3,2183.1,2269.1
Total_Liabilities,2090.1,2172.1,2513.7,2305.1,2149.3,1956.8,2054.7,1670.4,1658.2,1576.0,1747.0,1865.4,2028.1,1713.3,1685.6,1599.2,1439.9,1197.1,1212.8
