AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,25.6,24.4,24.2,24.9,25.3,25.1,25.8,24.6,25.5,26.0,28.1,30.8,31.1,31.8,31.9,33.5
Current_Liabilities,5.3,3.2,3.7,2.9,2.8,2.4,2.4,2.1,2.0,3.2,5.2,5.5,3.7,3.6,4.1,5.4
Diluted_EPS,0.006,0.013,-0.003,0.002,-0.008,-0.013,0.001,-0.022,-0.017,-0.008,-0.033,0.019,0.02,0.035,0.017,0.034
Goodwill_Intangibles,4.0,4.1,4.1,4.2,4.2,4.3,4.4,4.4,4.5,4.5,4.6,5.1,2.7,1.4,1.4,1.5
Inventory,9.3,7.7,7.2,7.5,7.9,8.1,8.4,8.8,9.0,8.8,9.6,9.8,9.1,9.1,9.7,10.4
LT_Debt,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0
Revenue,9.6,9.5,8.3,6.9,6.0,5.1,5.7,4.0,4.4,7.4,8.1,9.9,10.1,10.8,10.6,11.5
Shares_Diluted,48.6992,48.5364,47.9961,49.3288,48.0541,47.9901,47.9609,47.9333,47.7232,47.4924,47.4357,48.4692,48.1242,48.0844,49.5679,48.8522
Total_Assets,49.4,47.7,48.0,48.5,48.4,47.9,48.3,47.1,47.8,49.1,52.2,54.2,51.5,49.8,49.4,50.8
Total_Liabilities,5.6,3.4,3.9,3.5,3.4,2.9,3.0,2.6,2.5,3.6,5.7,5.7,3.9,3.6,4.1,5.4
