AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
Current_Assets,9.4,7.3,4.5,3.3,1.6,1.5,1.7,4.6
Current_Liabilities,4.2,4.4,3.1,2.3,0.8,0.8,0.7,0.2
Diluted_EPS,0.138,0.111,0.038,0.085,0.015,-0.065,-0.408,-0.054
Goodwill_Intangibles,22.3,22.3,22.3,22.3,22.3,22.3,22.3,
Inventory,2.1,1.2,1.1,0.6,0.7,0.5,0.3,
LT_Debt,5.2,5.2,5.4,3.9,3.9,3.9,3.8,0.0
Revenue,8.8,6.7,3.4,2.2,1.5,1.3,0.4,
Shares_Diluted,16.2579,14.3811,16.0848,6.4672,6.4602,6.4621,4.3126,2.7267
Total_Assets,35.5,33.4,30.7,27.8,25.9,25.8,26.0,6.5
Total_Liabilities,9.4,9.6,8.5,6.2,4.7,4.7,4.4,0.2
