AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,179.4,197.9,204.9,202.6,183.8,159.6,130.5,113.5,103.9,99.0,101.3,103.5,125.3,151.4,55.7,54.4,51.8,59.0,52.8
Current_Liabilities,145.3,163.9,168.9,164.4,171.9,155.3,97.8,90.0,79.3,76.7,82.0,85.6,103.5,110.4,38.6,39.2,34.4,33.6,38.2
Diluted_EPS,-0.11,-0.062,-0.072,0.085,0.058,0.174,0.151,0.069,0.029,0.031,-0.012,-0.078,-6.518,0.032,0.061,0.046,0.075,0.099,0.078
Goodwill_Intangibles,275.1,279.2,283.3,287.4,272.2,275.3,236.1,238.9,241.6,244.3,247.0,249.8,252.5,593.4,,,,,
Inventory,110.5,120.3,132.5,130.2,114.8,102.7,77.2,64.1,55.9,58.5,61.7,66.8,75.7,77.5,29.8,26.1,23.7,22.2,24.1
LT_Debt,125.6,126.9,128.2,130.1,96.5,98.0,97.2,91.3,93.7,95.8,95.2,96.6,98.1,19.6,16.5,15.3,15.7,13.2,13.4
Revenue,293.9,291.9,300.7,299.6,278.2,228.4,215.5,193.5,159.4,146.5,139.9,104.6,175.8,162.9,75.7,74.7,74.8,73.8,70.4
Shares_Diluted,53.8228,53.8793,53.7981,53.9009,53.8845,52.6075,51.9327,51.9134,51.9134,51.9471,52.1451,52.1451,52.1451,41.8583,22.2586,22.1675,22.1675,22.6601,21.3643
Total_Assets,613.4,637.5,650.7,651.2,620.1,596.9,514.5,507.2,500.8,484.2,489.9,496.3,521.4,802.8,83.1,92.8,87.7,82.5,83.8
Total_Liabilities,326.4,345.7,355.4,352.1,325.7,306.0,244.7,245.5,238.8,223.8,231.0,236.8,257.9,199.4,57.7,56.8,52.7,49.1,52.6
