Date,Amount
05/15/2019,0.23
02/13/2019,0.195
11/14/2018,0.195
08/15/2018,0.195
05/16/2018,0.195
02/14/2018,0.1565
11/08/2017,0.1565
08/08/2017,0.1565
05/09/2017,0.1565
02/07/2017,0.13
11/08/2016,0.13
08/09/2016,0.13
05/10/2016,0.13
02/09/2016,0.105
11/09/2015,0.105
08/11/2015,0.105
05/12/2015,0.105
02/10/2015,0.0875
11/10/2014,0.0875
08/12/2014,0.0875
05/13/2014,0.0875
02/11/2014,0.0725
11/12/2013,0.0725
08/13/2013,0.0725
05/14/2013,0.0725
02/12/2013,0.0575
11/06/2012,0.0575
08/07/2012,0.0575
05/08/2012,0.0575
02/07/2012,0.0475
11/08/2011,0.0475
08/09/2011,0.0475
05/10/2011,0.0475
02/08/2011,0.0375
11/08/2010,0.0375
08/10/2010,0.0375
05/11/2010,0.0375
02/09/2010,0.03
11/09/2009,0.03
08/11/2009,0.03
05/12/2009,0.03
02/10/2009,0.0275
11/04/2008,0.0275
08/05/2008,0.0275
05/06/2008,0.0275
02/05/2008,0.0225
11/06/2007,0.0225
08/07/2007,0.0225
05/08/2007,0.0225
02/06/2007,0.0175
11/07/2006,0.0175
08/08/2006,0.0175
05/09/2006,0.0175
02/07/2006,0.015
11/08/2005,0.015
08/09/2005,0.015
05/10/2005,0.015
02/08/2005,0.01125
11/08/2004,0.01125
08/10/2004,0.01125
05/11/2004,0.01125
02/10/2004,0.00875
11/04/2003,0.00875
08/05/2003,0.00875
05/06/2003,0.00875
02/04/2003,0.0075
11/05/2002,0.0075
08/06/2002,0.0075
05/16/2002,0.0075
02/05/2002,0.00563
11/07/2001,0.0
11/06/2001,0.00563
08/07/2001,0.00563
05/08/2001,0.00563
02/06/2001,0.005
11/07/2000,0.005
08/08/2000,0.005
05/09/2000,0.005
02/08/2000,0.00438
11/08/1999,0.00438
08/10/1999,0.00438
05/11/1999,0.00438
02/09/1999,0.00375
11/09/1998,0.00375
08/11/1998,0.00375
05/12/1998,0.00375
02/10/1998,0.00313
11/04/1997,0.00313
08/05/1997,0.00313
05/06/1997,0.00313
03/17/1997,0.0
02/04/1997,0.00219
11/05/1996,0.00219
08/06/1996,0.00219
05/07/1996,0.00219
02/06/1996,0.00219
11/07/1995,0.00438
08/08/1995,0.00438
08/04/1995,0.14
05/05/1995,0.00438
02/03/1995,0.00438
11/04/1994,0.00438
09/16/1994,0.0
08/05/1994,0.00438
05/06/1994,0.00438
02/11/1994,0.00031
02/04/1994,0.00391
11/04/1993,0.00391
08/06/1993,0.00391
05/07/1993,0.00391
01/08/1993,0.00359
10/30/1992,0.00359
07/31/1992,0.00359
05/01/1992,0.00359
01/31/1992,0.00359
11/01/1991,0.00359
08/02/1991,0.00359
05/03/1991,0.00359
02/01/1991,0.00359
11/02/1990,0.00359
08/03/1990,0.00359
05/04/1990,0.00359
02/02/1990,0.00313
11/03/1989,0.00313
08/04/1989,0.00313
06/15/1989,0.10938
04/25/1989,0.00313
02/03/1989,0.00313
11/04/1988,0.00313
08/05/1988,0.00313
05/06/1988,0.00344
02/03/1988,0.00313
11/05/1987,0.00234
08/11/1987,0.00234
08/07/1987,0.00313
