Date,Amount
08/02/2019,0.51
05/03/2019,0.45
02/01/2019,0.45
11/02/2018,0.45
08/03/2018,0.45
05/04/2018,0.32
02/02/2018,0.32
11/03/2017,0.32
08/03/2017,0.32
04/27/2017,0.16
02/02/2017,0.16
11/03/2016,0.16
07/28/2016,0.16
04/28/2016,0.05
01/28/2016,0.05
10/29/2015,0.05
07/30/2015,0.05
05/07/2015,0.05
01/29/2015,0.01
10/30/2014,0.01
07/31/2014,0.01
05/01/2014,0.01
01/30/2014,0.01
10/31/2013,0.01
08/01/2013,0.01
05/02/2013,0.01
01/31/2013,0.01
11/01/2012,0.01
08/02/2012,0.01
05/03/2012,0.01
02/02/2012,0.01
11/03/2011,0.01
07/28/2011,0.01
05/25/2011,0.01
01/29/2009,0.01
10/30/2008,0.16
07/31/2008,0.32
05/01/2008,0.32
01/31/2008,0.32
11/01/2007,0.54
08/02/2007,0.54
05/03/2007,0.54
02/01/2007,0.54
11/02/2006,0.49
08/03/2006,0.49
04/27/2006,0.49
02/02/2006,0.49
11/03/2005,0.44
07/28/2005,0.44
04/28/2005,0.44
02/03/2005,0.44
10/28/2004,0.4
07/29/2004,0.4
04/29/2004,0.4
01/29/2004,0.4
10/30/2003,0.35
07/31/2003,0.35
05/01/2003,0.2
01/30/2003,0.2
10/31/2002,0.18
08/21/2002,24.15
08/01/2002,0.18
05/02/2002,0.18
01/31/2002,0.17072
11/01/2001,0.16
08/02/2001,0.16
05/03/2001,0.14
02/01/2001,0.14
11/02/2000,0.14
08/03/2000,0.18626
04/27/2000,0.16
02/03/2000,0.16
10/28/1999,0.14
07/29/1999,0.14
04/29/1999,0.20999
01/28/1999,0.18
10/29/1998,0.18
07/30/1998,0.125
04/30/1998,0.125
02/05/1998,0.125
10/30/1997,0.15
07/31/1997,0.15
05/01/1997,0.15
01/30/1997,0.15
10/31/1996,0.14996
08/01/1996,0.14996
05/02/1996,0.22494
02/01/1996,0.22494
11/02/1995,0.20034
08/03/1995,0.332
08/01/1995,0.20034
05/02/1995,0.20034
01/31/1995,0.20034
11/01/1994,0.14996
08/02/1994,0.15056
05/03/1994,0.12537
02/01/1994,0.12537
11/02/1993,0.12537
08/03/1993,0.12537
05/04/1993,0.11997
02/02/1993,0.11997
11/03/1992,0.10017
07/28/1992,0.10017
04/28/1992,0.10017
01/28/1992,0.06238
10/29/1991,0.06238
07/30/1991,0.06238
04/30/1991,0.04979
01/29/1991,0.04979
10/30/1990,0.04979
07/31/1990,0.04979
05/01/1990,0.04019
01/30/1990,0.04019
10/31/1989,0.04019
08/01/1989,0.03539
05/02/1989,0.03539
01/31/1989,0.03539
10/31/1988,0.03539
10/03/1988,0.332
08/26/1988,0.03539
07/01/1988,0.332
05/25/1988,0.03539
04/04/1988,0.332
02/24/1988,0.02999
01/04/1988,0.332
12/10/1987,0.02999
10/05/1987,0.332
09/01/1987,0.02999
07/06/1987,0.332
05/27/1987,0.02999
04/06/1987,0.332
02/26/1987,0.02999
11/25/1986,0.02999
