Date,Amount
05/02/2019,0.26
02/07/2019,0.26
11/08/2018,0.24
08/02/2018,0.24
05/03/2018,0.24
02/08/2018,0.24
11/02/2017,0.23
08/03/2017,0.23
05/03/2017,0.23
02/08/2017,0.23
11/02/2016,0.22
08/03/2016,0.22
05/04/2016,0.22
02/10/2016,0.22
11/04/2015,0.21
07/29/2015,0.21
05/06/2015,0.21
02/10/2015,0.21
11/12/2014,0.2
07/30/2014,0.2
05/07/2014,0.2
02/11/2014,0.2
11/13/2013,0.15
07/31/2013,0.15
05/08/2013,0.15
12/13/2012,0.15
11/14/2012,0.14
08/01/2012,0.14
05/09/2012,0.14
02/10/2012,0.14
11/17/2011,0.13
07/27/2011,0.13
05/11/2011,0.13
02/11/2011,0.13
11/10/2010,0.12
07/28/2010,0.12
05/12/2010,0.12
02/10/2010,0.12
11/12/2009,0.11
07/29/2009,0.11
05/13/2009,0.11
02/10/2009,0.11
11/12/2008,0.1
07/30/2008,0.1
05/08/2008,0.1
02/05/2008,0.1
11/13/2007,0.09
07/31/2007,0.09
05/09/2007,0.09
02/05/2007,0.09
11/03/2006,0.08
07/31/2006,0.08
04/27/2006,0.08
01/30/2006,0.08
11/03/2005,0.06
07/29/2005,0.06
04/28/2005,0.06
01/27/2005,0.06
11/03/2004,0.015
08/04/2004,0.015
05/04/2004,0.015
02/01/2000,0.0125
10/29/1999,0.0125
07/29/1999,0.0125
04/29/1999,0.0125
02/08/1999,0.0125
10/30/1998,0.0125
07/30/1998,0.0125
04/29/1998,0.0125
01/30/1998,0.0125
10/30/1997,0.0125
07/30/1997,0.0125
04/30/1997,0.0125
01/30/1997,0.0125
10/31/1996,0.0125
10/30/1996,0.05
07/31/1996,0.0125
05/01/1996,0.0125
01/31/1996,0.0125
11/01/1995,0.0125
07/31/1995,0.0125
04/27/1995,0.0125
01/30/1995,0.0125
10/31/1994,0.0125
07/27/1994,0.0125
04/28/1994,0.0125
04/27/1994,0.05
04/26/1994,0.05
01/28/1994,0.00325
10/29/1993,0.0125
07/27/1993,0.0125
04/28/1993,0.00325
04/20/1993,0.0125
01/28/1993,0.0125
11/02/1992,0.0125
07/28/1992,0.0125
04/28/1992,0.0125
01/29/1992,0.01167
11/04/1991,0.01167
07/29/1991,0.01167
04/29/1991,0.01167
01/31/1991,0.01167
11/06/1990,0.00117
07/30/1990,0.01
04/30/1990,0.00117
02/01/1990,0.01
11/03/1989,0.01
07/31/1989,0.01
05/01/1989,0.01
02/02/1989,0.01
10/31/1988,0.00833
08/01/1988,0.00833
05/02/1988,0.00833
02/02/1988,0.00833
11/03/1987,0.00667
08/04/1987,0.00667
05/04/1987,0.00667
02/03/1987,0.00667
11/03/1986,0.02
08/05/1986,0.02
05/05/1986,0.0336
02/04/1986,0.0336
11/01/1985,0.0336
08/22/1985,0.0336
05/30/1985,0.0336
02/05/1985,0.0336
