Date,Amount
06/11/2019,0.16
03/12/2019,0.16
12/12/2018,0.16
09/11/2018,0.139
06/12/2018,0.139
03/13/2018,0.139
12/12/2017,0.139
09/12/2017,0.133
06/12/2017,0.133
03/06/2017,0.133
12/12/2016,0.133
09/12/2016,0.124
06/13/2016,0.124
06/06/2016,0.124
03/07/2016,0.124
12/07/2015,0.124
09/04/2015,0.07993
06/08/2015,0.07993
03/09/2015,0.07266
12/08/2014,0.07266
09/08/2014,0.07266
06/09/2014,0.07266
03/10/2014,0.06585
12/09/2013,0.06585
09/09/2013,0.06585
06/10/2013,0.06585
03/11/2013,0.05995
12/10/2012,0.05995
09/10/2012,0.05995
06/11/2012,0.05995
03/12/2012,0.0545
12/12/2011,0.0545
09/12/2011,0.0545
06/13/2011,0.0545
03/14/2011,0.03633
12/13/2010,0.03633
09/13/2010,0.03633
06/14/2010,0.03633
03/15/2010,0.03633
12/14/2009,0.03633
09/14/2009,0.03633
06/08/2009,0.03633
03/09/2009,0.03633
12/15/2008,0.03633
09/08/2008,0.03633
06/09/2008,0.03633
03/10/2008,0.03633
12/10/2007,0.03633
09/10/2007,0.03633
06/11/2007,0.03633
03/12/2007,0.03633
12/11/2006,0.03633
09/11/2006,0.03633
06/12/2006,0.03633
03/13/2006,0.03633
12/12/2005,0.03633
09/12/2005,0.03633
06/13/2005,0.03633
03/14/2005,0.03633
12/13/2004,0.03633
09/13/2004,0.03633
06/14/2004,0.03633
03/15/2004,0.03633
12/15/2003,0.03633
09/15/2003,0.03633
06/16/2003,0.03633
03/17/2003,0.03633
12/16/2002,0.03633
09/16/2002,0.03633
06/17/2002,0.03633
03/04/2002,0.03633
12/17/2001,0.03633
09/17/2001,0.03633
06/18/2001,0.03633
03/19/2001,0.03633
12/18/2000,0.03633
09/18/2000,0.03633
06/19/2000,0.03633
06/05/2000,7.0797
03/20/2000,0.03633
12/20/1999,0.03633
09/20/1999,0.03633
06/21/1999,0.03633
03/22/1999,0.03633
12/21/1998,0.03633
09/21/1998,0.03633
06/22/1998,0.03633
03/23/1998,0.03179
12/22/1997,0.03179
09/22/1997,0.03179
06/16/1997,0.03179
03/24/1997,0.02725
12/20/1996,0.02725
09/23/1996,0.02725
06/17/1996,0.02725
03/18/1996,0.02271
12/18/1995,0.02271
09/18/1995,0.02271
06/19/1995,0.02271
03/16/1995,0.01873
12/15/1994,0.01703
09/15/1994,0.01703
06/16/1994,0.01703
03/17/1994,0.01419
12/16/1993,0.01419
09/16/1993,0.01419
06/17/1993,0.01419
03/18/1993,0.01135
12/17/1992,0.01135
09/17/1992,0.01135
06/18/1992,0.01135
03/19/1992,0.01135
12/20/1991,0.0071
09/19/1991,0.0071
06/13/1991,0.0071
03/14/1991,0.0071
12/19/1990,0.00596
09/20/1990,0.00596
06/14/1990,0.00596
03/15/1990,0.00596
12/14/1989,0.00596
09/14/1989,0.00596
06/14/1989,0.00483
03/16/1989,0.00483
12/15/1988,0.00483
09/16/1988,0.00369
06/16/1988,0.00369
03/17/1988,0.00369
12/17/1987,0.00369
09/17/1987,0.00369
06/18/1987,0.00312
03/19/1987,0.00312
12/17/1986,0.00312
09/18/1986,0.00312
06/12/1986,0.00312
03/13/1986,0.00312
12/12/1985,0.00312
09/12/1985,0.00312
06/13/1985,0.00312
03/14/1985,0.00312
12/13/1984,0.00312
09/13/1984,0.00312
06/14/1984,0.00255
03/15/1984,0.00255
12/15/1983,0.00255
09/15/1983,0.00255
06/16/1983,0.00213
03/17/1983,0.00213
12/16/1982,0.00213
09/16/1982,0.0017
06/17/1982,0.0017
03/18/1982,0.0017
12/16/1981,0.0017
09/17/1981,0.0017
06/11/1981,0.00085
03/19/1981,0.00142
12/18/1980,0.00142
09/18/1980,0.00142
06/19/1980,0.00142
03/21/1980,0.00142
12/19/1979,0.00142
09/20/1979,0.00142
06/21/1979,0.00071
03/22/1979,0.00106
12/20/1978,0.00106
09/18/1978,0.00106
06/16/1978,0.00106
03/16/1978,0.00142
09/19/1977,0.00142
03/17/1977,0.00142
09/20/1976,0.00106
03/18/1976,0.00106
09/18/1975,0.00106
03/18/1975,0.00071
09/18/1974,0.00071
03/19/1974,0.00071
09/18/1973,0.00071
03/20/1973,0.00071
10/04/1972,0.05078
09/19/1972,0.00071
03/20/1972,0.00071
09/20/1971,0.00071
03/26/1971,0.00071
09/25/1970,0.00071
03/25/1970,0.00142
09/25/1969,0.00035
03/26/1969,0.00035
09/26/1968,0.00035
03/26/1968,0.00035
09/27/1967,0.00035
03/28/1967,0.00035
09/27/1966,0.00035
03/29/1966,0.00035
09/28/1965,0.00035
03/29/1965,0.00035
