Date,Amount
06/27/2019,0.688
03/28/2019,0.625
12/27/2018,0.625
09/27/2018,0.625
06/28/2018,0.625
03/28/2018,0.5
12/28/2017,0.5
09/28/2017,0.5
06/28/2017,0.5
03/29/2017,0.5
12/28/2016,0.5
09/28/2016,0.5
06/29/2016,0.5
03/30/2016,0.5
12/22/2015,0.5
09/23/2015,0.5
06/24/2015,0.5
03/25/2015,0.5
12/23/2014,0.45
09/24/2014,0.45
06/25/2014,0.45
03/26/2014,0.45
12/24/2013,0.45
09/25/2013,0.4
06/27/2013,0.4
06/26/2013,0.4
03/26/2013,0.4
12/13/2012,0.4
09/26/2012,0.4
06/27/2012,0.4
03/28/2012,0.2
12/28/2011,0.2
09/28/2011,0.2
06/29/2011,0.2
03/30/2011,0.2
12/29/2010,0.1
09/29/2010,0.1
06/30/2010,0.1
03/30/2010,0.1
12/22/2009,0.1
09/23/2009,0.05
06/24/2009,0.05
03/25/2009,0.05
12/23/2008,0.05
09/24/2008,0.05
06/25/2008,0.05
03/26/2008,0.05
12/26/2007,0.05
09/26/2007,0.05
06/27/2007,0.05
03/28/2007,0.05
12/27/2006,0.05
09/27/2006,0.05
06/28/2006,0.05
03/29/2006,0.05
12/28/2005,0.05
09/28/2005,0.05
06/29/2005,0.05
03/30/2005,0.05
12/29/2004,0.05
09/29/2004,0.05
06/30/2004,0.05
03/31/2004,0.05
12/23/2003,0.05
09/24/2003,0.05
06/25/2003,0.05
