Date,Amount
09/14/2023,0.03
06/15/2023,0.03
03/16/2023,0.03
12/08/2022,2.03
09/15/2022,0.03
06/09/2022,0.03
03/10/2022,0.03
12/01/2021,2.03
09/09/2021,0.03
06/10/2021,0.03
03/11/2021,0.03
11/30/2020,1.53
09/10/2020,0.03
06/11/2020,0.03
03/12/2020,0.03
12/13/2019,0.03
09/12/2019,0.03
06/13/2019,0.03
03/14/2019,0.03
12/13/2018,0.03
09/13/2018,0.03
06/14/2018,0.03
03/15/2018,0.03
12/19/2017,1.03
09/14/2017,0.03
06/14/2017,0.03
03/15/2017,0.03
12/12/2016,1.28
09/14/2016,0.03
06/08/2016,0.03
03/09/2016,0.03
12/09/2015,1.03
09/09/2015,0.03
06/10/2015,0.03
03/11/2015,0.03
12/08/2014,0.03
09/10/2014,0.03
06/11/2014,0.03
03/12/2014,0.03
12/09/2013,0.03
09/11/2013,0.03
06/12/2013,0.03
03/13/2013,0.03
12/17/2012,0.28
09/12/2012,0.03
06/13/2012,0.03
03/14/2012,0.03
12/12/2011,0.03
09/14/2011,0.03
06/22/2011,0.03
03/23/2011,0.03
12/21/2010,0.03
09/15/2010,0.03
06/16/2010,0.03
03/17/2010,0.03
12/16/2009,0.03
09/16/2009,0.03
06/17/2009,0.03
03/18/2009,0.03
12/17/2008,0.03
09/17/2008,0.53
06/18/2008,0.03
03/18/2008,0.03
12/19/2007,0.03
09/19/2007,0.03
06/20/2007,0.03
03/21/2007,0.03
12/20/2006,0.03
09/20/2006,0.03
06/21/2006,0.03
03/22/2006,0.03
12/20/2005,0.03
09/21/2005,0.03
06/22/2005,0.03
09/07/2000,0.03
06/14/2000,0.03
03/15/2000,0.03
12/15/1999,0.03
09/15/1999,0.03
06/16/1999,0.03
03/17/1999,0.03
12/09/1998,0.03
09/08/1998,0.03
06/08/1998,0.03
03/09/1998,0.03
12/10/1997,0.03
09/10/1997,0.03
06/11/1997,0.03
03/12/1997,0.03
12/11/1996,0.03
09/11/1996,0.03
06/12/1996,0.03
03/13/1996,0.03
12/13/1995,0.03
09/13/1995,0.03
06/14/1995,0.03
03/13/1995,0.03
12/12/1994,0.03
09/12/1994,0.03
06/06/1994,0.03
03/07/1994,0.03
12/09/1993,0.03
09/03/1993,0.03
06/07/1993,0.03
03/15/1993,0.03
03/08/1993,0.0325
12/09/1992,0.03
09/09/1992,0.03
06/09/1992,0.03
