Date,Amount
08/06/2019,0.2
05/21/2019,0.2
02/12/2019,0.2
11/13/2018,0.2
07/31/2018,0.2
05/18/2018,0.2
02/13/2018,0.2
11/07/2017,0.2
08/07/2017,0.2
05/22/2017,0.2
02/13/2017,0.2
11/07/2016,0.2
08/01/2016,0.2
05/23/2016,0.2
02/08/2016,0.2
11/09/2015,0.2
11/06/2015,0.2
07/29/2015,0.2
05/18/2015,0.2
02/02/2015,0.2
11/03/2014,0.2
08/04/2014,0.2
06/11/2014,0.0
06/05/2014,0.0
05/20/2014,0.2
05/16/2014,0.0
04/02/2014,0.0
02/03/2014,0.2
11/04/2013,0.18
08/05/2013,0.18
05/20/2013,0.18
01/28/2013,0.18
12/11/2012,0.75
11/09/2012,0.18
08/06/2012,0.18
05/07/2012,0.18
01/30/2012,0.15
10/31/2011,0.15
08/01/2011,0.15
05/09/2011,0.1
02/14/2011,0.1
11/08/2010,0.1
08/09/2010,0.1
05/17/2010,0.1
02/10/2010,0.06667
11/06/2009,0.06667
08/10/2009,0.06667
