Date,Amount
06/07/2019,0.51
03/07/2019,0.48023
12/07/2018,0.48023
09/07/2018,0.43315
06/07/2018,0.43315
03/08/2018,0.43315
12/07/2017,0.43315
09/07/2017,0.39548
09/06/2017,0.42
06/07/2017,0.39548
03/08/2017,0.39548
12/07/2016,0.39548
09/07/2016,0.3484
06/08/2016,0.3484
03/04/2016,0.3484
12/04/2015,0.3484
09/03/2015,0.30132
06/05/2015,0.30132
03/06/2015,0.30132
12/05/2014,0.30132
09/05/2014,0.24765
06/06/2014,0.24765
03/06/2014,0.24765
12/06/2013,0.24718
09/06/2013,0.2048
06/06/2013,0.2048
03/06/2013,0.2048
12/06/2012,0.2048
09/06/2012,0.16949
06/06/2012,0.16949
03/07/2012,0.16949
12/07/2011,0.16949
09/07/2011,0.14831
06/08/2011,0.14831
03/09/2011,0.14831
12/08/2010,0.14831
09/08/2010,0.14124
06/04/2010,0.14124
03/05/2010,0.14124
12/04/2009,0.14124
09/03/2009,0.13889
06/05/2009,0.13889
03/06/2009,0.13889
12/05/2008,0.13889
09/05/2008,0.13653
06/06/2008,0.13653
03/06/2008,0.13653
12/06/2007,0.13653
09/06/2007,0.12947
06/06/2007,0.12947
03/07/2007,0.12947
12/06/2006,0.12947
09/06/2006,0.12947
06/07/2006,0.12947
03/08/2006,0.06827
12/07/2005,0.06827
09/07/2005,0.06356
06/08/2005,0.06356
03/09/2005,0.06356
12/08/2004,0.06356
09/08/2004,0.06121
06/09/2004,0.06121
03/05/2004,0.06121
12/05/2003,0.06121
09/05/2003,0.05885
06/06/2003,0.05885
03/06/2003,0.05885
12/06/2002,0.05885
09/06/2002,0.0565
06/06/2002,0.0565
03/06/2002,0.0565
12/06/2001,0.0565
09/06/2001,0.05414
06/06/2001,0.05414
03/07/2001,0.05414
12/06/2000,0.05414
09/06/2000,0.05179
06/07/2000,0.05179
03/08/2000,0.05179
12/08/1999,0.05179
09/08/1999,0.04944
06/04/1999,0.04944
03/05/1999,0.04944
12/04/1998,0.04944
09/03/1998,0.04708
06/05/1998,0.04708
03/06/1998,0.04708
12/05/1997,0.04708
09/05/1997,0.04473
06/06/1997,0.04473
03/06/1997,0.04473
12/06/1996,0.04473
09/05/1996,0.04237
06/06/1996,0.04237
03/06/1996,0.04237
12/06/1995,0.04237
09/06/1995,0.04002
06/06/1995,0.04002
03/06/1995,0.04002
12/05/1994,0.04002
09/02/1994,0.03766
06/06/1994,0.03766
03/02/1994,0.03766
12/06/1993,0.03766
09/03/1993,0.03531
06/02/1993,0.03531
03/03/1993,0.03531
12/02/1992,0.03531
09/01/1992,0.03178
06/03/1992,0.03178
03/04/1992,0.03178
12/04/1991,0.03178
09/04/1991,0.02943
06/04/1991,0.02943
03/04/1991,0.02943
12/04/1990,0.02943
09/04/1990,0.02943
06/04/1990,0.02943
03/05/1990,0.02943
12/04/1989,0.02943
09/01/1989,0.02589
06/05/1989,0.02589
03/06/1989,0.02589
12/05/1988,0.02589
09/02/1988,0.02472
06/06/1988,0.02472
03/02/1988,0.02472
12/02/1987,0.02472
09/01/1987,0.02119
06/02/1987,0.02119
03/04/1987,0.02119
12/02/1986,0.18
09/02/1986,0.01883
06/04/1986,0.01883
03/04/1986,0.32
12/04/1985,0.32
09/04/1985,0.28
06/04/1985,0.28
03/04/1985,0.28
