Date,Amount
04/21/2025,1.41
01/21/2025,1.41
10/21/2024,1.41
07/22/2024,1.41
04/19/2024,1.3
01/19/2024,1.3
10/20/2023,1.3
07/19/2023,1.3
04/21/2023,1.2
01/19/2023,1.2
10/21/2022,1.2
07/19/2022,1.2
04/22/2022,1.11
01/19/2022,1.11
10/22/2021,1.11
07/19/2021,1.11
04/23/2021,1.03
01/19/2021,1.03
10/23/2020,1.03
07/17/2020,1.03
04/17/2020,1.03
01/17/2020,1.03
10/18/2019,1.03
07/19/2019,1.03
04/18/2019,0.86
01/18/2019,0.86
10/19/2018,0.86
07/19/2018,0.86
04/20/2018,0.78
01/19/2018,0.78
10/20/2017,0.78
07/18/2017,0.78
04/20/2017,0.77
01/18/2017,0.77
10/20/2016,0.77
07/18/2016,0.77
04/21/2016,0.77
01/15/2016,0.77
10/22/2015,0.77
07/16/2015,0.77
04/16/2015,0.7
01/15/2015,0.7
10/16/2014,0.7
07/17/2014,0.7
04/16/2014,0.6
01/16/2014,0.6
10/17/2013,0.6
07/18/2013,0.6
04/18/2013,0.52
12/20/2012,0.52
10/18/2012,0.52
07/18/2012,0.52
04/19/2012,0.46
01/18/2012,0.46
10/20/2011,0.46
07/18/2011,0.46
04/20/2011,0.44
01/18/2011,0.44
10/21/2010,0.44
07/16/2010,0.44
04/22/2010,0.42
01/15/2010,0.42
10/22/2009,0.42
07/16/2009,0.42
04/16/2009,0.42
01/15/2009,0.42
10/16/2008,0.42
07/17/2008,0.42
04/17/2008,0.36
01/17/2008,0.36
10/18/2007,0.36
07/18/2007,0.36
04/19/2007,0.3
01/18/2007,0.3
10/19/2006,0.3
07/18/2006,0.3
04/20/2006,0.25
01/18/2006,0.25
10/20/2005,0.25
07/20/2005,0.25
04/21/2005,0.205
01/18/2005,0.205
10/21/2004,0.205
07/16/2004,0.205
04/22/2004,0.185
01/15/2004,0.185
10/16/2003,0.185
07/17/2003,0.175
04/16/2003,0.175
01/16/2003,0.175
10/17/2002,0.175
07/18/2002,0.175
04/18/2002,0.175
01/17/2002,0.175
10/18/2001,0.175
07/18/2001,0.175
04/19/2001,0.17
01/18/2001,0.17
10/18/2000,0.17
07/18/2000,0.17
04/19/2000,0.1625
01/18/2000,0.1625
10/21/1999,0.1625
07/16/1999,0.1625
04/22/1999,0.15
01/15/1999,0.15
10/22/1998,0.15
07/16/1998,0.15
04/16/1998,0.125
01/15/1998,0.125
10/16/1997,0.125
07/17/1997,0.125
04/17/1997,0.1
01/16/1997,0.1
10/17/1996,0.1
07/18/1996,0.1
04/18/1996,0.0875
01/18/1996,0.0875
10/19/1995,0.0875
07/18/1995,0.0875
04/18/1995,0.0625
01/13/1995,0.0625
10/18/1994,0.0375
07/14/1994,0.0375
04/19/1994,0.01875
01/13/1994,0.01875
10/19/1993,0.01875
07/14/1993,0.01875
04/20/1993,0.01875
01/13/1993,0.01875
10/20/1992,0.01875
07/14/1992,0.01875
04/13/1992,0.01875
01/14/1992,0.01875
10/15/1991,0.0375
07/16/1991,0.0375
04/16/1991,0.0375
01/15/1991,0.0375
10/16/1990,0.0375
07/16/1990,0.0375
04/17/1990,0.0375
01/16/1990,0.0375
10/17/1989,0.0375
07/14/1989,0.0375
04/18/1989,0.0375
01/13/1989,0.0375
10/18/1988,0.02375
07/14/1988,0.02375
04/19/1988,0.023375
01/13/1988,0.023375
10/20/1987,0.015625
07/14/1987,0.015625
04/13/1987,0.015625
01/13/1987,0.015625
10/14/1986,0.015625
07/15/1986,0.015625
04/15/1986,0.015625
01/13/1986,0.015625
10/15/1985,0.015625
07/16/1985,0.015625
04/16/1985,0.015625
01/14/1985,0.015625
10/16/1984,0.015625
07/16/1984,0.046875
04/16/1984,0.046875
01/16/1984,0.046875
10/18/1983,0.046875
07/14/1983,0.046875
04/19/1983,0.046875
01/14/1983,0.046875
10/19/1982,0.046875
07/14/1982,0.084375
04/20/1982,0.084375
01/14/1982,0.084375
10/14/1969,0.025
07/08/1969,0.025
04/08/1969,0.025
01/09/1969,0.025
10/08/1968,0.025
07/09/1968,0.025
01/10/1968,0.025
10/10/1967,0.025
07/11/1967,0.025
04/11/1967,0.025
01/11/1967,0.025
10/10/1966,0.025
07/12/1966,0.025
04/11/1966,0.025
01/11/1966,0.025
10/08/1965,0.020833
07/09/1965,0.020833
04/14/1965,0.020833
01/15/1965,0.020833
10/15/1964,0.016667
07/15/1964,0.016667
04/15/1964,0.016667
01/15/1964,0.0125
10/15/1963,0.0125
07/16/1963,0.0125
04/16/1963,0.0125
01/15/1963,0.010417
10/16/1962,0.010417
07/17/1962,0.010417
04/16/1962,0.010417
01/16/1962,0.010417
