Date,Amount
05/29/2020,1.25
02/28/2020,1.25
11/29/2019,1.25
08/29/2019,1.25
05/29/2019,0.85
02/27/2019,0.8
11/29/2018,0.8
08/29/2018,0.8
05/30/2018,0.8
02/28/2018,0.75
11/29/2017,0.75
08/29/2017,0.75
05/30/2017,0.75
02/28/2017,0.65
11/29/2016,0.65
08/30/2016,0.65
05/27/2016,0.65
02/29/2016,0.65
11/30/2015,0.65
08/28/2015,0.65
05/28/2015,0.65
02/26/2015,0.6
11/28/2014,0.6
08/27/2014,0.55
05/28/2014,0.55
02/26/2014,0.55
11/27/2013,0.55
08/28/2013,0.5
05/28/2013,0.5
02/26/2013,0.5
11/28/2012,0.5
08/28/2012,0.46
05/29/2012,0.46
02/28/2012,0.35
11/29/2011,0.35
08/30/2011,0.35
05/27/2011,0.35
02/28/2011,0.35
11/30/2010,0.35
08/30/2010,0.35
05/27/2010,0.35
02/26/2010,0.35
11/30/2009,0.35
08/21/2009,0.35
05/21/2009,0.35
02/20/2009,0.467
10/23/2008,0.35
07/25/2008,0.35
04/25/2008,0.35
01/25/2008,0.35
10/25/2007,0.35
07/27/2007,0.35
04/20/2007,0.35
01/19/2007,0.35
10/19/2006,0.35
07/21/2006,0.35
04/21/2006,0.35
01/20/2006,0.25
10/20/2005,0.25
07/22/2005,0.25
04/22/2005,0.25
01/21/2005,0.25
10/21/2004,0.25
07/23/2004,0.25
04/23/2004,0.25
01/23/2004,0.25
10/23/2003,0.25
07/25/2003,0.25
04/25/2003,0.12
01/24/2003,0.12
12/26/2002,0.12
10/24/2002,0.12
07/26/2002,0.12
04/26/2002,0.12
01/17/2002,0.12
10/25/2001,0.12
07/27/2001,0.12
04/20/2001,0.12
01/18/2001,0.12
10/19/2000,0.12
07/20/2000,0.12
04/19/2000,0.12
01/20/2000,0.12
10/21/1999,0.12
08/10/1999,0.12
