Date,Amount
03/26/2020,0.2
12/26/2019,0.19
09/19/2019,0.19
06/20/2019,0.19
03/28/2019,0.19
01/03/2019,0.19
09/20/2018,0.19
06/21/2018,0.19
03/28/2018,0.19
01/04/2018,0.19
09/21/2017,0.19
06/21/2017,0.19
03/22/2017,0.19
12/29/2016,0.19
09/28/2016,0.19
06/22/2016,0.19
03/22/2016,0.19
12/21/2015,0.18
09/23/2015,0.18
06/24/2015,0.18
03/25/2015,0.18
12/23/2014,0.16
09/24/2014,0.16
06/25/2014,0.16
03/26/2014,0.16
12/24/2013,0.14
09/25/2013,0.14
06/28/2013,0.14
03/26/2013,0.42
12/27/2012,0.36
09/26/2012,0.36
06/27/2012,0.36
03/28/2012,0.36
12/28/2011,0.32
09/28/2011,0.32
06/28/2011,0.32
03/29/2011,0.32
12/29/2010,0.29
09/28/2010,0.29
06/28/2010,0.29
03/22/2010,0.29
12/21/2009,0.27
09/21/2009,0.27
06/22/2009,0.27
03/23/2009,0.27
12/22/2008,0.25
09/22/2008,0.25
06/23/2008,0.25
03/24/2008,0.25
12/21/2007,0.15
09/24/2007,0.15
06/25/2007,0.15
03/26/2007,0.15
11/03/1999,0.14
08/04/1999,0.14
05/05/1999,0.14
03/02/1999,0.14
11/04/1998,0.14
08/05/1998,0.14
04/29/1998,0.14
03/03/1998,0.14
11/05/1997,0.14
08/06/1997,0.14
05/07/1997,0.14
02/28/1997,0.14
11/06/1996,0.13
08/07/1996,0.13
05/08/1996,0.13
02/21/1996,0.13
11/01/1995,0.115
08/02/1995,0.115
05/01/1995,0.115
02/17/1995,0.115
10/31/1994,0.105
08/01/1994,0.105
05/02/1994,0.105
03/02/1994,0.1051
11/04/1993,0.1001
08/02/1993,0.1001
05/03/1993,0.1001
02/22/1993,0.1001
11/02/1992,0.1001
08/03/1992,0.1001
05/04/1992,0.1001
02/18/1992,0.1001
11/04/1991,0.0934
08/05/1991,0.0934
05/06/1991,0.0934
02/14/1991,0.0934
10/29/1990,0.0834
07/30/1990,0.0834
04/30/1990,0.0834
02/16/1990,0.0834
10/30/1989,0.0767
07/31/1989,0.0767
05/01/1989,0.0767
02/14/1989,0.0768
10/31/1988,0.069
08/01/1988,0.069
05/02/1988,0.0623
02/12/1988,0.0623
11/02/1987,0.0623
08/03/1987,0.0623
05/04/1987,0.0623
02/11/1987,0.0623
11/05/1986,0.0623
08/07/1986,0.0623
05/08/1986,0.0623
02/13/1986,0.0623
11/06/1985,0.0623
08/09/1985,0.0623
05/10/1985,0.0623
02/14/1985,0.0623
