Date,Amount
01/28/2022,0.1
11/18/2021,0.1
01/29/2020,0.15
10/21/2019,0.15
07/22/2019,0.15
04/23/2019,0.15
01/30/2019,0.15
10/22/2018,0.15
07/20/2018,0.15
04/19/2018,0.15
01/29/2018,0.13
10/20/2017,0.15
07/20/2017,0.15
04/18/2017,0.15
01/18/2017,0.05
10/25/2016,0.15
07/26/2016,0.15
04/27/2016,0.15
01/27/2016,0.25
10/28/2015,0.15
07/29/2015,0.15
04/29/2015,0.15
01/28/2015,0.15
10/29/2014,0.125
07/30/2014,0.125
04/30/2014,0.125
01/29/2014,0.125
10/30/2013,0.1
07/31/2013,0.1
05/01/2013,0.1
01/28/2013,0.1
10/31/2012,0.05
08/01/2012,0.05
04/30/2012,0.05
01/27/2012,0.05
07/31/2006,0.05
04/28/2006,0.1
01/26/2006,0.1
10/28/2005,0.1
07/29/2005,0.1
04/28/2005,0.1
01/26/2005,0.1
10/28/2004,0.1
07/28/2004,0.1
04/28/2004,0.1
01/28/2004,0.1
10/29/2003,0.1
07/30/2003,0.1
04/30/2003,0.1
01/29/2003,0.1
10/30/2002,0.1
07/31/2002,0.1
05/01/2002,0.1
01/28/2002,0.1
10/31/2001,0.15
08/01/2001,0.3
04/30/2001,0.3
01/26/2001,0.3
10/30/2000,0.3
07/24/2000,0.31830046
04/28/2000,0.31830046
01/28/2000,0.31830046
10/28/1999,0.31830046
07/29/1999,0.29280075
04/29/1999,0.29280075
01/27/1999,0.29280075
10/28/1998,0.29280075
07/29/1998,0.26730108
04/29/1998,0.26730108
01/28/1998,0.26730108
10/29/1997,0.26730108
07/30/1997,0.26730108
04/30/1997,0.26730108
01/28/1997,0.24509867
10/30/1996,0.24509867
07/31/1996,0.24509867
04/30/1996,0.127733
04/29/1996,0.22280076
01/29/1996,0.22280076
10/30/1995,0.22280076
07/31/1995,0.19730107
04/26/1995,0.19730107
01/24/1995,0.16549969
10/26/1994,0.26
07/27/1994,0.22490133
04/26/1994,0.22490133
01/24/1994,0.2
10/26/1993,0.2
07/27/1993,0.2
04/26/1993,0.2
01/25/1993,0.2
10/26/1992,0.2
07/27/1992,0.2
04/27/1992,0.2
01/27/1992,0.2
10/28/1991,0.2
07/29/1991,0.2
04/26/1991,0.2
01/24/1991,0.375
10/26/1990,0.375
07/27/1990,0.375
04/26/1990,0.375
01/24/1990,0.375
10/26/1989,0.375
07/27/1989,0.375
04/26/1989,0.375
01/24/1989,0.375
10/26/1988,0.3
07/27/1988,0.3
04/26/1988,0.3
01/25/1988,0.25009868
10/27/1987,0.25010026
07/28/1987,0.1875
04/27/1987,0.1875
01/26/1987,0.16260025
10/27/1986,0.16260025
07/29/1986,0.13739975
04/28/1986,0.13753554
01/24/1986,0.116745174
10/28/1985,0.042578
07/30/1985,0.036495
04/26/1985,0.036495
01/24/1985,0.030413
11/26/1984,0.030413
10/26/1984,0.02433
07/27/1984,0.02433
04/26/1984,0.02433
01/25/1984,0.018248
10/26/1983,0.018248
07/27/1983,0.012165
10/26/1981,0.012165
07/27/1981,0.012165
04/27/1981,0.012165
01/26/1981,0.012165
10/27/1980,0.012165
07/28/1980,0.012165
04/28/1980,0.04055
01/25/1980,0.04055
10/26/1979,0.04055
07/27/1979,0.04055
04/26/1979,0.04055
01/24/1979,0.036495
10/25/1978,0.036495
07/25/1978,0.036495
04/25/1978,0.036495
01/23/1978,0.03244
10/25/1977,0.03244
07/27/1977,0.03244
04/26/1977,0.03244
01/25/1977,0.025952
10/26/1976,0.025952
07/27/1976,0.025952
04/23/1976,0.019464
01/23/1976,0.019464
10/24/1975,0.019464
07/25/1975,0.019464
04/24/1975,0.019464
01/24/1975,0.025952
10/25/1974,0.025952
07/25/1974,0.025952
04/24/1974,0.025952
01/25/1974,0.025952
10/23/1973,0.025952
07/24/1973,0.03244
04/24/1973,0.022708
01/23/1973,0.022708
10/25/1972,0.021897
07/25/1972,0.021897
