Date,Amount
08/06/2019,0.25
05/07/2019,0.25
02/05/2019,0.15
11/06/2018,0.15
08/07/2018,0.15
05/08/2018,0.15
02/06/2018,0.11
11/07/2017,0.11
08/07/2017,0.11
05/08/2017,0.11
02/06/2017,0.1
11/07/2016,0.1
08/08/2016,0.1
05/09/2016,0.1
02/08/2016,0.07
11/06/2015,0.07
08/10/2015,0.07
05/11/2015,0.07
02/09/2015,0.06
11/10/2014,0.06
11/07/2014,0.06
08/11/2014,0.06
05/12/2014,0.06
02/12/2014,5.0
02/10/2014,0.05
11/04/2013,0.05
08/05/2013,0.05
05/06/2013,0.05
02/04/2013,0.04
11/05/2012,0.04
08/06/2012,0.04
05/07/2012,0.04
02/06/2012,5.03
11/07/2011,0.03
08/08/2011,0.03
05/09/2011,0.03
02/07/2011,0.02
11/08/2010,0.02
08/09/2010,0.02
05/10/2010,0.02
