Date,Amount
04/29/2021,0.875
01/28/2021,0.875
10/29/2020,0.875
07/30/2020,0.875
04/30/2020,0.875
01/30/2020,0.875
10/30/2019,0.865
07/30/2019,0.855
04/29/2019,0.845
01/31/2019,0.835
10/30/2018,0.792
07/30/2018,0.752
04/27/2018,0.714
01/30/2018,0.678
10/30/2017,0.646
07/27/2017,0.615
04/27/2017,0.586
01/27/2017,0.558
10/31/2016,0.531
08/01/2016,0.505
04/29/2016,0.481
02/01/2016,0.458
10/30/2015,0.428
07/30/2015,0.4
04/30/2015,0.37
02/02/2015,0.34
10/31/2014,0.317
07/31/2014,0.302
05/01/2014,0.274
01/31/2014,0.225
10/31/2013,0.155
