Date,Amount
05/31/2019,1.16
02/28/2019,1.16
11/30/2018,1.16
08/31/2018,1.01
06/01/2018,1.01
02/28/2018,1.01
11/30/2017,1.01
08/30/2017,0.94
06/01/2017,0.94
02/27/2017,0.94
11/29/2016,0.94
08/30/2016,0.89
06/02/2016,0.89
02/26/2016,0.89
11/27/2015,0.89
08/28/2015,0.85
05/28/2015,0.85
02/26/2015,0.85
11/26/2014,0.85
08/29/2014,0.81
08/28/2014,0.81
05/29/2014,0.81
02/27/2014,0.81
11/27/2013,0.81
08/29/2013,0.77
05/30/2013,0.77
02/27/2013,0.77
11/29/2012,0.77
08/30/2012,0.7
05/31/2012,0.7
02/28/2012,0.7
11/29/2011,0.7
08/30/2011,0.61
05/27/2011,0.61
02/25/2011,0.61
11/29/2010,0.61
08/30/2010,0.55
05/27/2010,0.55
02/25/2010,0.55
11/27/2009,0.55
08/28/2009,0.5
06/04/2009,0.5
02/26/2009,0.5
11/26/2008,0.5
08/28/2008,0.375
06/05/2008,0.375
02/28/2008,0.375
11/13/2007,1.5
11/13/2006,1.0
11/10/2005,0.67
11/10/2004,0.55
11/12/2003,0.4
11/13/2002,0.235
11/13/2001,0.225
11/13/2000,0.215
11/29/1999,0.049
08/30/1999,0.049
05/27/1999,0.049
03/11/1999,0.049
11/25/1998,0.045
08/27/1998,0.045
05/28/1998,0.045
02/25/1998,0.041
11/26/1997,0.041
08/27/1997,0.041
05/29/1997,0.041
02/26/1997,0.0375
11/27/1996,0.0375
08/28/1996,0.0375
05/31/1996,0.0375
02/27/1996,0.034
11/28/1995,0.034
08/29/1995,0.034
05/30/1995,0.034
02/22/1995,0.03
11/23/1994,0.03
08/25/1994,0.03
06/01/1994,0.03
02/22/1994,0.02675
11/23/1993,0.02675
08/25/1993,0.02675
06/01/1993,0.02675
02/23/1993,0.025
11/23/1992,0.025
08/25/1992,0.025
05/27/1992,0.025
02/25/1992,0.02375
11/27/1991,0.023
08/28/1991,0.023
05/29/1991,0.023
03/05/1991,0.02125
11/26/1990,0.02125
08/27/1990,0.02125
05/30/1990,0.02125
02/27/1990,0.01925
11/24/1989,0.01925
08/25/1989,0.01925
05/24/1989,0.01938
02/22/1989,0.0175
12/21/1988,0.0175
11/23/1988,0.0175
08/22/1988,0.0175
05/24/1988,0.0175
01/19/1988,0.1256
10/20/1987,0.01563
07/23/1987,0.01563
05/22/1987,0.1875
05/20/1987,0.01558
01/26/1987,0.165
01/22/1987,0.01375
10/29/1986,0.165
10/27/1986,0.01375
07/25/1986,0.165
07/23/1986,0.01375
05/30/1986,0.2475
05/28/1986,0.00917
01/24/1986,0.225
01/22/1986,0.0125
10/24/1985,0.225
10/22/1985,0.0125
07/25/1985,0.225
07/23/1985,0.0125
06/04/1985,0.225
05/31/1985,0.0125
01/24/1985,0.205
01/22/1985,0.01139
10/25/1984,0.205
10/23/1984,0.01139
07/26/1984,0.29
07/24/1984,0.01074
05/25/1984,0.29
05/23/1984,0.01074
01/26/1984,0.25
01/24/1984,0.00926
10/27/1983,0.25
10/25/1983,0.00926
07/19/1983,0.25
07/15/1983,0.00926
05/27/1983,0.25
05/24/1983,0.00926
01/26/1983,0.22
01/24/1983,0.00815
10/19/1982,0.22
10/15/1982,0.00815
07/20/1982,0.00741
07/19/1982,0.3
05/26/1982,0.3
05/24/1982,0.00741
02/09/1982,0.25
02/05/1982,0.00617
10/29/1981,0.25
10/27/1981,0.00617
07/30/1981,0.25
07/28/1981,0.00617
05/15/1981,0.25
05/13/1981,0.00617
02/27/1981,0.2
02/24/1981,0.00494
10/29/1980,0.2
10/27/1980,0.00494
07/28/1980,0.2
07/24/1980,0.00494
06/09/1980,0.2
06/05/1980,0.00494
02/27/1980,0.14
02/25/1980,0.00346
10/26/1979,0.00346
07/26/1979,0.00346
05/21/1979,0.00346
02/14/1979,0.00222
10/26/1978,0.00222
07/19/1978,0.00222
05/16/1978,0.00222
02/14/1978,0.00123
10/18/1977,0.00123
07/19/1977,0.00123
05/12/1977,0.00123
02/14/1977,0.00062
10/21/1976,0.00062
07/16/1976,0.00062
05/10/1976,0.00062
05/24/1968,0.00123
