Date,Amount
05/23/2025,0.32
02/21/2025,0.316832
10/25/2024,0.29
07/26/2024,0.239874
05/23/2024,0.242272
02/22/2024,0.239874
10/26/2023,0.21721
07/27/2023,0.21721
05/25/2023,0.21721
02/23/2023,0.21721
05/26/2022,0.190245
02/24/2022,0.192147
10/14/2021,0.173702
05/27/2021,0.173702
02/25/2021,0.175439
10/01/2020,0.15873
07/23/2020,0.157159
05/19/2020,0.157159
07/25/2019,0.140616
02/14/2019,0.142022
08/02/2018,0.124073
05/17/2018,0.124073
02/15/2018,0.125313
10/12/2017,0.124073
08/02/2017,0.125313
05/17/2017,0.124073
02/15/2017,0.125313
