Date,Amount
06/11/2020,0.91
03/12/2020,0.91
12/12/2019,0.91
09/12/2019,0.79
06/13/2019,0.79
03/07/2019,0.79
12/13/2018,0.79
09/13/2018,0.69
06/07/2018,0.69
03/08/2018,0.63
12/07/2017,0.63
09/07/2017,0.57
06/07/2017,0.57
03/08/2017,0.57
12/07/2016,0.57
09/07/2016,0.53
06/08/2016,0.53
03/09/2016,0.53
12/09/2015,0.53
09/09/2015,0.49
06/10/2015,0.49
03/11/2015,0.49
12/10/2014,0.49
09/10/2014,0.42142
06/11/2014,0.42142
03/12/2014,0.42142
12/11/2013,0.42142
09/11/2013,0.38191
06/12/2013,0.38191
03/06/2013,0.38191
12/12/2012,0.38191
09/12/2012,0.3468
06/06/2012,0.3468
03/07/2012,0.3468
12/07/2011,0.3468
09/07/2011,0.31607
06/08/2011,0.31607
03/09/2011,0.31607
12/08/2010,0.31607
09/08/2010,0.29851
06/09/2010,0.29851
03/10/2010,0.29851
12/09/2009,0.29851
09/09/2009,0.28973
06/10/2009,0.28973
03/11/2009,0.28973
12/10/2008,0.28973
09/10/2008,0.25461
06/11/2008,0.25461
03/12/2008,0.25461
12/12/2007,0.25461
09/12/2007,0.20193
06/13/2007,0.20193
03/07/2007,0.1824
12/06/2006,0.1824
09/13/2006,0.14672
06/07/2006,0.14672
03/08/2006,0.14672
12/07/2005,0.14672
09/07/2005,0.12292
06/08/2005,0.12292
03/10/2005,0.12292
12/08/2004,0.12292
09/08/2004,0.11103
06/09/2004,0.11103
03/11/2004,0.11103
12/10/2003,0.11103
09/10/2003,0.09517
06/11/2003,0.09517
03/12/2003,0.09517
12/11/2002,0.09517
09/11/2002,0.0912
06/12/2002,0.0912
03/13/2002,0.0912
12/12/2001,0.0912
09/17/2001,0.08169
09/12/2001,0.1025
06/06/2001,0.08169
03/07/2001,0.08169
12/07/2000,0.08169
09/13/2000,0.06979
06/07/2000,0.06979
03/08/2000,0.06979
12/08/1999,0.06979
09/08/1999,0.06027
06/09/1999,0.05948
03/10/1999,0.05948
12/09/1998,0.06027
09/09/1998,0.05234
06/10/1998,0.05234
03/11/1998,0.05234
12/10/1997,0.05234
09/10/1997,0.0456
06/11/1997,0.0456
03/12/1997,0.0456
12/11/1996,0.0456
09/11/1996,0.03965
06/12/1996,0.03965
03/13/1996,0.03965
12/13/1995,0.03965
09/13/1995,0.0347
06/14/1995,0.0347
03/13/1995,0.02974
12/12/1994,0.02974
09/12/1994,0.02974
06/07/1994,0.02974
03/08/1994,0.02577
12/06/1993,0.02577
09/07/1993,0.02577
06/08/1993,0.02577
03/08/1993,0.0228
12/07/1992,0.0228
09/08/1992,0.0228
06/02/1992,0.0228
03/10/1992,0.01983
12/10/1991,0.01983
09/10/1991,0.01983
06/11/1991,0.01983
03/12/1991,0.01735
12/11/1990,0.01735
09/11/1990,0.01735
06/14/1990,0.01735
03/13/1990,0.01487
12/12/1989,0.01487
09/12/1989,0.01487
06/13/1989,0.01487
03/14/1989,0.01289
12/12/1988,0.01289
09/13/1988,0.01289
06/14/1988,0.01289
03/15/1988,0.0109
12/14/1987,0.0109
09/14/1987,0.0109
06/15/1987,0.0109
01/27/1987,0.00942
12/11/1986,0.00942
09/15/1986,0.00942
06/13/1986,0.00942
03/17/1986,0.00843
12/10/1985,0.00843
09/12/1985,0.00843
06/11/1985,0.00843
03/12/1985,0.00768
12/11/1984,0.00768
09/11/1984,0.00768
06/12/1984,0.00768
03/13/1984,0.00694
12/12/1983,0.00694
09/12/1983,0.00694
06/14/1983,0.00694
