Date,Amount
06/14/2023,1.21
03/14/2023,1.21
12/14/2022,1.1
09/14/2022,1.1
06/14/2022,1.1
03/14/2022,1.1
12/14/2021,0.94
09/14/2021,0.94
06/14/2021,0.94
03/12/2021,0.94
12/14/2020,0.78
09/14/2020,0.78
06/12/2020,0.78
03/12/2020,0.78
12/12/2019,0.65
09/12/2019,0.65
06/13/2019,0.65
03/14/2019,0.65
12/13/2018,0.55
09/13/2018,0.55
06/14/2018,0.55
03/14/2018,0.55
12/14/2017,0.46
09/14/2017,0.46
06/13/2017,0.46
03/13/2017,0.46
12/13/2016,0.38
09/13/2016,0.38
06/13/2016,0.38
03/11/2016,0.38
12/11/2015,0.31
09/11/2015,0.31
06/11/2015,0.31
03/11/2015,0.31
12/11/2014,0.25
09/11/2014,0.25
06/11/2014,0.25
03/12/2014,0.25
12/11/2013,0.2
09/11/2013,0.2
06/12/2013,0.2
03/13/2013,0.2
03/22/2012,3.0
05/07/2007,13.5
12/13/2006,0.12
09/13/2006,0.12
06/13/2006,0.12
03/13/2006,0.12
12/13/2005,0.1
09/13/2005,0.1
06/13/2005,0.1
03/11/2005,0.1
11/29/2004,0.065
