Date,Amount
08/10/2020,0.1
02/11/2020,0.1
11/12/2019,0.1
08/13/2019,0.1
05/14/2019,0.1
02/12/2019,0.1
11/13/2018,0.1
08/14/2018,0.1
05/15/2018,0.095
02/13/2018,0.095
11/14/2017,0.095
08/14/2017,0.095
05/15/2017,0.0875
02/13/2017,0.0875
11/14/2016,0.0875
08/15/2016,0.0875
05/16/2016,0.0825
02/12/2016,0.0825
11/16/2015,0.0825
08/10/2015,0.0825
05/11/2015,0.075
02/13/2015,0.075
11/17/2014,0.15
08/11/2014,0.15
05/12/2014,0.135
02/14/2014,0.135
11/08/2013,0.135
12/19/2012,0.27
11/09/2012,0.135
08/13/2012,0.135
05/14/2012,0.135
02/13/2012,0.135
11/14/2011,0.135
08/15/2011,0.135
05/16/2011,0.135
02/14/2011,0.135
11/15/2010,0.135
08/16/2010,0.135
05/17/2010,0.135
02/12/2010,0.135
11/16/2009,0.135
08/17/2009,0.135
05/11/2009,0.135
02/13/2009,0.135
11/10/2008,0.135
08/13/2008,0.135
08/11/2008,0.135
05/12/2008,0.135
02/11/2008,0.135
11/08/2007,0.135
08/09/2007,0.135
05/14/2007,0.135
02/09/2007,0.135
11/10/2006,0.135
08/10/2006,0.135
05/15/2006,0.135
02/10/2006,0.135
11/09/2005,0.135
07/28/2005,0.135
05/12/2005,0.135
02/17/2005,0.135
11/10/2004,0.135
07/29/2004,0.135
05/13/2004,0.135
02/19/2004,0.135
11/06/2003,0.135
07/31/2003,0.135
05/08/2003,0.135
02/12/2003,0.135
11/06/2002,0.135
08/01/2002,0.135
05/09/2002,0.135
02/13/2002,0.135
11/07/2001,0.135
08/02/2001,0.135
05/10/2001,0.135
02/21/2001,0.135
11/08/2000,0.135
08/03/2000,0.135
05/11/2000,0.135
02/10/2000,0.135
11/10/1999,0.135
08/12/1999,0.135
05/13/1999,0.135
02/10/1999,0.135
11/12/1998,0.135
08/06/1998,0.125
05/14/1998,0.125
02/12/1998,0.125
02/11/1998,0.125
11/06/1997,0.125
08/07/1997,0.11
05/08/1997,0.11
02/12/1997,0.11
11/14/1996,0.11
08/08/1996,0.09
05/09/1996,0.09
02/14/1996,0.09
11/16/1995,0.09
08/11/1995,0.09
05/05/1995,0.09
02/13/1995,0.09
11/14/1994,0.08
08/15/1994,0.08
05/11/1994,0.08
02/14/1994,0.08
10/29/1993,0.07
08/11/1993,0.07
05/05/1993,0.07
02/10/1993,0.07
11/09/1992,0.0625
08/06/1992,0.0625
05/06/1992,0.25
02/11/1992,0.25
11/13/1991,0.22
08/07/1991,0.22
05/07/1991,0.22
02/12/1991,0.22
11/08/1990,0.18
08/17/1990,0.18
05/11/1990,0.18
02/15/1990,0.18
11/08/1989,0.15
08/11/1989,0.15
05/12/1989,0.15
02/22/1989,0.15
11/10/1988,0.1252
08/09/1988,0.1252
05/20/1988,0.1252
02/16/1988,0.1252
11/10/1987,0.11
07/31/1987,0.11
05/15/1987,0.11
02/26/1987,0.11
11/12/1986,0.1
08/08/1986,0.1
05/14/1986,0.1
02/25/1986,0.1
11/06/1985,0.09
07/30/1985,0.09
05/14/1985,0.09
02/15/1985,0.09
