Date,Amount
05/30/2023,0.505
02/27/2023,0.505
11/29/2022,0.505
08/30/2022,0.505
05/27/2022,0.5
02/25/2022,0.5
11/29/2021,0.5
08/30/2021,0.5
05/27/2021,0.495
02/25/2021,0.495
11/27/2020,0.495
08/28/2020,0.495
05/28/2020,0.49
02/27/2020,0.49
11/27/2019,0.49
08/29/2019,0.49
05/30/2019,0.48
02/27/2019,0.48
11/29/2018,0.48
08/30/2018,0.48
05/30/2018,0.47
02/27/2018,0.379645
11/29/2017,0.379645
08/29/2017,0.379645
05/26/2017,0.355412
02/24/2017,0.355412
11/28/2016,0.355412
08/29/2016,0.355412
05/26/2016,0.339257
02/25/2016,0.339257
11/25/2015,0.339257
08/27/2015,0.339257
05/27/2015,0.323102
02/25/2015,0.323102
11/25/2014,0.323102
08/27/2014,0.323102
05/28/2014,0.302908
03/12/2014,0.302908
11/26/2013,0.251376
08/28/2013,0.251376
05/29/2013,0.234617
02/26/2013,0.234617
11/28/2012,0.234617
08/29/2012,0.234617
05/29/2012,0.211156
02/27/2012,0.211156
11/28/2011,0.211156
08/29/2011,0.211156
05/26/2011,0.184342
02/24/2011,0.184342
11/26/2010,0.184342
08/27/2010,0.184342
05/26/2010,0.174287
02/24/2010,0.174287
11/25/2009,0.174287
08/27/2009,0.174287
05/27/2009,0.167584
02/25/2009,0.167584
11/25/2008,0.167584
08/27/2008,0.167584
05/28/2008,0.134067
02/27/2008,0.134067
11/28/2007,0.134067
08/29/2007,0.134067
05/29/2007,0.124012
02/26/2007,0.124012
11/28/2006,0.124012
08/29/2006,0.124012
05/26/2006,0.113957
02/24/2006,0.113957
11/28/2005,0.113957
08/29/2005,0.113957
05/26/2005,0.107254
02/24/2005,0.107254
11/26/2004,0.107254
08/27/2004,0.10055
05/26/2004,0.10055
02/25/2004,0.10055
11/25/2003,0.10055
08/27/2003,0.10055
05/28/2003,0.090495
02/26/2003,0.090495
11/26/2002,0.090495
08/28/2002,0.090495
05/29/2002,0.090495
02/26/2002,0.090495
11/28/2001,0.090495
08/29/2001,0.090495
05/29/2001,0.083792
02/26/2001,0.083792
11/28/2000,0.083792
08/29/2000,0.083792
05/24/2000,0.077089
02/25/2000,0.077089
11/26/1999,0.077089
08/27/1999,0.077089
05/26/1999,0.070385
02/25/1999,0.070385
11/25/1998,0.070385
08/27/1998,0.070385
05/27/1998,0.063682
02/25/1998,0.063682
11/25/1997,0.063682
08/27/1997,0.063682
05/28/1997,0.056979
02/26/1997,0.056979
11/26/1996,0.056979
08/28/1996,0.056979
05/29/1996,0.050275
02/27/1996,0.050275
11/24/1995,0.050275
08/29/1995,0.050275
05/22/1995,0.043572
02/22/1995,0.043572
11/21/1994,0.043572
08/24/1994,0.043572
05/23/1994,0.038544
02/22/1994,0.038544
11/19/1993,0.038544
08/24/1993,0.038544
05/24/1993,0.036868
02/22/1993,0.036868
11/20/1992,0.036868
08/24/1992,0.036868
05/21/1992,0.035193
02/24/1992,0.035193
12/04/1991,0.035193
08/22/1991,0.035193
05/21/1991,0.033517
02/25/1991,0.033517
12/04/1990,0.033517
08/22/1990,0.033517
05/22/1990,0.030165
02/22/1990,0.030165
12/04/1989,0.030165
08/22/1989,0.030165
05/22/1989,0.028489
02/22/1989,0.028489
12/05/1988,0.028489
08/22/1988,0.028238
05/23/1988,0.023462
02/23/1988,0.023462
12/04/1987,0.023462
08/24/1987,0.023462
05/21/1987,0.019272
02/23/1987,0.019272
12/04/1986,0.019272
08/22/1986,0.019272
05/21/1986,0.018434
02/24/1986,0.018434
12/04/1985,0.018434
08/22/1985,0.018434
05/28/1985,0.017177
02/26/1985,0.017177
12/06/1984,0.017177
08/24/1984,0.017177
12/07/1983,0.015502
08/25/1983,0.015502
02/24/1983,0.014664
12/08/1982,0.014664
08/25/1982,0.014664
05/26/1982,0.013826
02/24/1982,0.013826
