Date,Amount
06/06/2019,0.16
03/07/2019,0.16
12/06/2018,0.16
09/06/2018,0.16
05/31/2018,0.16
03/01/2018,0.16
11/30/2017,0.16
08/30/2017,0.16
05/31/2017,0.16
03/01/2017,0.16
11/30/2016,0.16
08/31/2016,0.16
06/01/2016,0.16
03/02/2016,0.13
12/02/2015,0.13
09/02/2015,0.13
06/03/2015,0.13
03/04/2015,0.13
12/03/2014,0.13
09/03/2014,0.13
06/04/2014,0.13
03/05/2014,0.13
12/04/2013,0.13
09/04/2013,0.13
06/05/2013,0.13
02/27/2013,0.13
11/28/2012,0.13
08/29/2012,0.13
05/30/2012,0.13
02/29/2012,0.13
11/30/2011,0.13
08/31/2011,0.13
06/01/2011,0.13
03/02/2011,0.13
12/01/2010,0.13
09/01/2010,0.13
06/02/2010,0.12
03/03/2010,0.12
12/02/2009,0.12
09/02/2009,0.12
06/03/2009,0.12
03/04/2009,0.12
12/03/2008,0.12
09/03/2008,0.12
06/04/2008,0.12
03/05/2008,0.12
12/05/2007,0.1
09/05/2007,0.1
05/30/2007,0.1
02/28/2007,0.1
11/29/2006,0.075
08/30/2006,0.075
05/31/2006,0.075
03/01/2006,0.075
05/12/1989,40.0
02/27/1989,0.005
11/28/1988,0.00469
08/29/1988,0.00469
05/27/1988,0.14
02/29/1988,0.00438
11/30/1987,0.00406
08/31/1987,0.00406
06/01/1987,0.00406
03/02/1987,0.00406
12/01/1986,0.12
08/29/1986,0.12
06/02/1986,0.12
03/03/1986,0.11
12/02/1985,0.11
08/30/1985,0.11
06/03/1985,0.1
02/25/1985,0.1
12/03/1984,0.1
08/31/1984,0.1
05/25/1984,0.09
02/27/1984,0.09
