Date,Amount
08/22/2023,3.41
05/23/2023,3.41
03/06/2023,3.41
11/15/2022,3.1
08/16/2022,3.1
05/17/2022,3.1
03/04/2022,3.1
11/16/2021,2.87
08/17/2021,2.87
05/18/2021,2.87
02/23/2021,2.87
11/17/2020,2.66
08/18/2020,2.66
05/19/2020,2.66
02/25/2020,2.66
11/19/2019,2.46
08/20/2019,2.46
05/21/2019,2.46
02/26/2019,2.46
11/13/2018,2.28
08/21/2018,2.28
05/22/2018,2.28
02/23/2018,2.28
11/14/2017,2.0
08/21/2017,2.0
05/22/2017,2.0
02/23/2017,2.0
11/14/2016,1.75
08/22/2016,1.75
05/23/2016,1.75
03/07/2016,1.75
12/07/2015,1.69
10/06/2015,10.95
08/24/2015,1.69
05/22/2015,1.69
03/09/2015,1.69
10/23/2014,7.57
