Date,Amount
05/31/2019,0.25
03/11/2019,0.25
11/23/2018,0.54
08/30/2018,0.54
06/01/2018,0.54
03/02/2018,0.54
11/24/2017,0.54
08/31/2017,0.54
06/01/2017,0.54
03/01/2017,0.54
11/23/2016,0.54
08/31/2016,0.54
05/26/2016,0.54
03/02/2016,0.54
11/20/2015,0.54
09/03/2015,0.54
05/29/2015,0.54
03/04/2015,0.54
11/20/2014,0.54
08/27/2014,0.54
06/05/2014,0.54
03/06/2014,0.54
11/21/2013,0.54
09/04/2013,0.54
05/30/2013,0.54
03/07/2013,0.54
12/07/2012,0.725
09/07/2012,0.725
06/01/2012,0.725
03/02/2012,0.725
12/02/2011,0.725
09/01/2011,0.725
06/02/2011,0.725
02/16/2011,0.725
12/03/2010,0.725
09/02/2010,0.725
06/04/2010,0.725
03/05/2010,0.725
11/30/2009,0.7
09/03/2009,0.7
06/12/2009,0.7
03/13/2009,0.7
11/28/2008,0.7
09/05/2008,0.7
07/02/2008,0.632
06/09/2008,0.068
03/06/2008,0.068
11/23/2007,0.065
08/30/2007,0.065
05/31/2007,0.065
03/08/2007,0.065
11/22/2006,0.063
08/31/2006,0.063
06/01/2006,0.063
03/02/2006,0.063
11/30/2005,0.06
08/31/2005,0.06
06/01/2005,0.06
03/02/2005,0.06
12/01/2004,0.058
09/02/2004,0.058
06/03/2004,0.058
03/04/2004,0.058
11/26/2003,0.055
09/04/2003,0.055
06/05/2003,0.055
03/06/2003,0.055
11/27/2002,0.053
09/05/2002,0.053
05/30/2002,0.053
03/07/2002,0.053
11/28/2001,0.05
08/29/2001,0.05
05/30/2001,0.05
03/08/2001,0.05
11/29/2000,0.048
08/30/2000,0.048
05/31/2000,0.048
03/03/2000,0.048
12/01/1999,0.045
09/01/1999,0.045
06/02/1999,0.045
03/03/1999,0.04533
12/02/1998,0.04333
09/02/1998,0.04333
06/04/1998,0.04333
03/05/1998,0.04356
12/03/1997,0.04089
09/03/1997,0.04089
06/04/1997,0.04089
03/05/1997,0.04089
12/04/1996,0.04
09/04/1996,0.04
06/05/1996,0.04
02/29/1996,0.04
11/29/1995,0.03644
08/30/1995,0.03644
05/26/1995,0.03644
02/27/1995,0.03644
11/28/1994,0.03556
08/29/1994,0.03556
05/27/1994,0.03556
02/28/1994,0.03556
11/29/1993,0.03422
08/30/1993,0.03422
05/28/1993,0.03422
03/01/1993,0.03422
11/30/1992,0.03259
08/31/1992,0.03259
06/01/1992,0.03259
03/02/1992,0.03259
12/02/1991,0.0317
08/30/1991,0.0317
05/28/1991,0.0317
03/04/1991,0.0317
12/10/1990,0.03111
08/27/1990,0.03111
05/29/1990,0.03111
03/05/1990,0.03111
11/27/1989,0.03022
08/28/1989,0.03022
05/30/1989,0.03022
02/27/1989,0.02963
11/29/1988,0.02963
08/30/1988,0.02963
05/24/1988,0.02897
02/25/1988,0.02897
11/20/1987,0.02831
08/31/1987,0.02831
05/22/1987,0.02831
03/02/1987,0.02765
11/21/1986,0.06233
08/25/1986,0.06233
05/23/1986,0.06233
02/24/1986,0.06098
11/22/1985,0.0594
08/26/1985,0.0594
05/24/1985,0.0594
02/25/1985,0.0594
