Date,Amount
02/28/2023,0.357
11/23/2022,0.357
08/19/2022,0.357
05/20/2022,0.298
02/28/2022,0.298
11/22/2021,0.298
08/23/2021,0.298
05/24/2021,0.27
03/01/2021,0.27
11/23/2020,0.27
08/24/2020,0.27
05/22/2020,0.263
02/24/2020,0.263
11/25/2019,0.263
08/26/2019,0.263
05/28/2019,0.25
02/26/2019,0.25
11/26/2018,0.25
08/27/2018,0.25
05/29/2018,0.21
02/26/2018,0.21
11/24/2017,0.21
08/30/2017,0.21
05/25/2017,0.191
02/24/2017,0.191
11/29/2016,0.191
08/31/2016,0.191
05/19/2016,0.182
02/25/2016,0.182
12/02/2015,0.182
09/02/2015,0.182
05/27/2015,0.165
03/03/2015,0.165
12/03/2014,0.165
09/03/2014,0.165
05/28/2014,0.126
02/26/2014,0.126
12/04/2013,0.1125
09/06/2013,0.1125
05/31/2013,0.094
02/27/2013,0.094
11/27/2012,1.969
08/28/2012,0.094
05/31/2012,0.037
03/05/2012,0.037
11/29/2011,0.037
08/31/2011,0.037
06/01/2011,0.032
03/09/2011,0.032
11/30/2010,0.032
08/30/2010,0.032
06/01/2010,0.029
03/15/2010,0.029
12/01/2009,0.029
08/31/2009,0.029
05/26/2009,0.0265
03/05/2009,0.0265
11/28/2008,0.0265
08/26/2008,0.0265
05/28/2008,0.025
02/27/2008,0.025
11/27/2007,0.025
08/28/2007,0.025
05/30/2007,0.02
03/01/2007,0.02
11/15/2006,0.02
08/28/2006,0.02
05/24/2006,0.014
02/24/2006,0.014
11/17/2005,0.014
08/26/2005,0.014
05/26/2005,0.0105
03/01/2005,0.0105
11/18/2004,0.01
