Date,Amount
06/06/2019,0.22
02/28/2019,0.19
11/30/2018,0.19
08/30/2018,0.19
05/31/2018,0.19
03/01/2018,0.16
11/30/2017,0.16
08/30/2017,0.16
05/31/2017,0.16
03/01/2017,0.13
11/30/2016,0.13
08/31/2016,0.13
06/01/2016,0.13
03/02/2016,0.115
12/02/2015,0.115
09/02/2015,0.115
05/28/2015,0.28246
03/09/2015,0.28246
12/03/2014,0.28246
09/03/2014,0.28246
06/04/2014,0.28246
03/05/2014,0.26616
12/04/2013,0.26616
09/04/2013,0.26616
06/05/2013,0.26616
03/06/2013,0.24443
12/05/2012,0.24443
09/05/2012,0.24443
06/06/2012,0.18197
03/07/2012,0.18197
12/07/2011,0.18197
09/07/2011,0.16839
06/08/2011,0.16839
03/08/2011,0.16839
12/08/2010,0.16839
09/08/2010,0.15752
06/08/2010,0.15752
03/08/2010,0.15752
12/08/2009,0.15752
09/08/2009,0.14123
06/08/2009,0.14123
03/06/2009,0.14123
12/08/2008,0.14123
09/08/2008,0.11841
06/06/2008,0.11841
03/06/2008,0.11841
12/06/2007,0.11841
09/06/2007,0.09125
06/06/2007,0.09125
03/07/2007,0.09125
12/06/2006,0.31613
12/07/2005,0.31613
12/08/2004,0.31613
12/10/2003,0.31613
12/11/2002,0.31613
12/12/2001,0.31613
12/13/2000,0.31613
04/03/2000,0.73683
12/08/1999,0.07903
09/22/1999,0.07876
06/09/1999,0.07876
03/10/1999,0.07876
12/09/1998,0.07903
09/08/1998,0.07876
06/09/1998,0.07876
03/10/1998,0.07876
12/08/1997,0.07876
09/08/1997,0.07659
06/09/1997,0.07659
03/06/1997,0.08202
12/09/1996,0.07686
10/01/1996,0.97773
09/09/1996,0.08202
06/10/1996,0.08202
03/11/1996,0.07659
12/11/1995,0.07659
09/11/1995,0.07659
06/12/1995,0.07659
03/09/1995,0.07116
12/01/1994,0.07116
08/31/1994,0.07116
06/02/1994,0.0679
03/03/1994,0.0679
12/02/1993,0.0679
09/01/1993,0.0679
06/03/1993,0.0679
03/04/1993,0.0679
12/03/1992,0.05839
12/01/1992,0.0
09/02/1992,0.05303
06/04/1992,0.05303
03/05/1992,0.05303
12/05/1991,0.04563
09/05/1991,0.04563
06/06/1991,0.04563
03/07/1991,0.04563
12/06/1990,0.03947
09/06/1990,0.03947
06/07/1990,0.03947
03/08/1990,0.03947
12/07/1989,0.03453
09/07/1989,0.03453
06/08/1989,0.03453
03/09/1989,0.03453
12/06/1988,0.03083
09/06/1988,0.03083
06/07/1988,0.03083
03/08/1988,0.03083
12/08/1987,0.02713
09/08/1987,0.02713
06/09/1987,0.02713
03/10/1987,0.02713
12/09/1986,0.02467
09/09/1986,0.02467
06/10/1986,0.02467
03/11/1986,0.02467
12/09/1985,0.02269
09/09/1985,0.02269
06/04/1985,0.02269
03/13/1985,0.02269
12/03/1984,0.02023
08/31/1984,0.02023
06/05/1984,0.02023
03/14/1984,0.02023
12/05/1983,0.01727
09/02/1983,0.01727
06/07/1983,0.01727
03/16/1983,0.01727
12/06/1982,0.01418
09/03/1982,0.01418
06/07/1982,0.01418
03/10/1982,0.01418
