Date,Amount
11/29/2019,0.4
09/13/2019,0.4
06/13/2019,0.4
03/14/2019,0.4
11/29/2018,0.39
09/13/2018,0.39
06/14/2018,0.39
03/14/2018,0.39
11/30/2017,0.37
09/14/2017,0.37
06/13/2017,0.37
03/13/2017,0.37
11/29/2016,0.35
09/13/2016,0.35
06/13/2016,0.35
03/11/2016,0.35
11/27/2015,0.33
09/11/2015,0.33
06/11/2015,0.33
03/12/2015,0.33
11/26/2014,0.305
09/11/2014,0.305
06/12/2014,0.305
03/12/2014,0.305
11/27/2013,0.28
09/12/2013,0.28
06/12/2013,0.28
03/13/2013,0.28
11/28/2012,0.255
09/12/2012,0.255
06/13/2012,0.51
03/13/2012,0.51
11/29/2011,0.47
09/13/2011,0.47
06/13/2011,0.47
03/11/2011,0.47
11/29/2010,0.44
09/13/2010,0.44
06/11/2010,0.44
03/11/2010,0.44
11/27/2009,0.41
09/11/2009,0.41
06/11/2009,0.41
03/11/2009,0.41
11/26/2008,0.38
09/11/2008,0.38
06/11/2008,0.38
03/12/2008,0.38
11/28/2007,0.34
09/12/2007,0.34
06/13/2007,0.34
03/13/2007,0.34
11/29/2006,0.31
09/13/2006,0.31
06/13/2006,0.31
03/13/2006,0.31
11/29/2005,0.28
09/13/2005,0.28
06/13/2005,0.28
03/11/2005,0.28
11/29/2004,0.25
09/13/2004,0.25
06/14/2004,0.25
03/11/2004,0.25
11/26/2003,0.22
09/11/2003,0.22
06/11/2003,0.22
03/12/2003,0.22
11/26/2002,0.2
09/11/2002,0.2
06/12/2002,0.2
03/13/2002,0.2
11/28/2001,0.18
09/17/2001,0.09
09/12/2001,0.18
06/13/2001,0.18
03/13/2001,0.18
11/29/2000,0.17
09/13/2000,0.17
06/13/2000,0.17
03/13/2000,0.17
11/29/1999,0.16
09/13/1999,0.16
06/11/1999,0.16
03/11/1999,0.16
11/27/1998,0.15
09/11/1998,0.15
06/11/1998,0.15
03/11/1998,0.15
11/26/1997,0.14
09/11/1997,0.14
06/11/1997,0.14
03/12/1997,0.14
11/26/1996,0.125
09/11/1996,0.125
06/12/1996,0.125
03/13/1996,0.25
11/29/1995,0.22
09/13/1995,0.22
06/13/1995,0.22
03/09/1995,0.22
11/25/1994,0.195
09/09/1994,0.195
06/09/1994,0.195
03/09/1994,0.195
11/24/1993,0.17
09/09/1993,0.17
06/09/1993,0.17
03/09/1993,0.17
11/24/1992,0.14
09/09/1992,0.14
06/09/1992,0.14
03/09/1992,0.28
11/22/1991,0.24
09/09/1991,0.24
06/10/1991,0.24
03/11/1991,0.24
11/26/1990,0.2
09/10/1990,0.2
06/11/1990,0.2
03/09/1990,0.4
11/27/1989,0.34
09/11/1989,0.34
06/09/1989,0.34
03/09/1989,0.34
11/25/1988,0.3
09/09/1988,0.3
06/09/1988,0.3
03/09/1988,0.3
11/24/1987,0.28
09/09/1987,0.28
06/09/1987,0.28
03/10/1987,0.28
11/24/1986,0.26
09/09/1986,0.26
06/10/1986,0.26
03/10/1986,0.26
11/25/1985,0.01542
09/10/1985,0.01542
06/11/1985,0.01542
03/11/1985,0.01542
11/27/1984,0.01438
09/10/1984,0.01438
06/11/1984,0.01438
03/09/1984,0.01438
11/25/1983,0.01396
09/12/1983,0.01396
06/09/1983,0.01396
03/09/1983,0.01396
11/24/1982,0.01292
09/09/1982,0.01292
05/24/1982,0.01292
03/09/1982,0.01292
11/24/1981,0.01208
09/09/1981,0.01208
06/09/1981,0.01208
03/10/1981,0.01208
11/24/1980,0.01125
09/10/1980,0.01125
06/09/1980,0.01125
03/11/1980,0.01125
11/26/1979,0.01021
09/10/1979,0.01021
06/12/1979,0.01021
03/13/1979,0.01021
11/27/1978,0.00906
09/08/1978,0.00906
06/12/1978,0.00906
03/10/1978,0.00906
11/25/1977,0.00802
09/12/1977,0.00802
06/10/1977,0.00802
03/10/1977,0.00802
11/24/1976,0.0069
09/10/1976,0.0069
06/08/1976,0.0069
03/11/1976,0.0069
11/24/1975,0.00599
09/10/1975,0.00599
06/09/1975,0.00599
03/11/1975,0.00599
11/25/1974,0.00555
09/10/1974,0.00555
06/10/1974,0.00529
03/08/1974,0.00529
11/26/1973,0.00495
09/10/1973,0.00495
06/08/1973,0.00443
03/12/1973,0.00443
11/27/1972,0.00427
09/08/1972,0.00427
06/08/1972,0.00427
03/10/1972,0.00427
11/24/1971,0.00411
09/10/1971,0.00411
06/08/1971,0.00411
03/08/1971,0.00411
11/24/1970,0.00375
09/10/1970,0.00375
06/08/1970,0.00375
11/24/1969,0.00344
09/10/1969,0.00344
06/09/1969,0.00344
03/10/1969,0.00344
11/25/1968,0.00313
09/10/1968,0.00313
06/10/1968,0.00313
03/08/1968,0.00273
11/28/1967,0.00273
09/11/1967,0.00273
06/09/1967,0.00273
03/13/1967,0.00273
11/28/1966,0.00247
09/09/1966,0.00247
06/09/1966,0.00247
03/14/1966,0.00247
11/26/1965,0.00221
09/09/1965,0.00221
06/09/1965,0.00221
03/09/1965,0.00221
11/25/1964,0.00195
09/09/1964,0.00195
06/09/1964,0.00195
03/10/1964,0.00195
11/26/1963,0.00176
09/11/1963,0.00176
06/11/1963,0.00176
03/11/1963,0.00176
11/28/1962,0.00156
09/11/1962,0.00156
06/11/1962,0.00156
03/13/1962,0.00156
