Date,Amount
08/31/2020,0.403
03/06/2020,0.403
11/29/2019,0.375
08/30/2019,0.375
05/31/2019,0.375
03/08/2019,0.375
11/23/2018,0.348
08/24/2018,0.348
05/25/2018,0.348
03/09/2018,0.348
11/24/2017,0.323
08/24/2017,0.323
06/01/2017,0.323
03/09/2017,0.323
11/17/2016,0.3
08/18/2016,0.3
05/26/2016,0.3
03/03/2016,0.3
11/19/2015,0.265
08/20/2015,0.265
06/05/2015,0.265
03/05/2015,0.265
11/20/2014,0.23
08/21/2014,0.23
05/23/2014,0.23
05/22/2014,0.23
03/06/2014,0.23
11/14/2013,0.19
08/22/2013,0.19
05/23/2013,0.19
02/07/2013,0.19
11/01/2012,0.15
08/02/2012,0.15
05/03/2012,0.15
03/15/2012,0.15
