Date,Amount
05/08/2019,0.36
02/06/2019,0.36
11/14/2018,0.36
08/08/2018,0.36
05/09/2018,0.3
02/07/2018,0.3
11/15/2017,0.3
08/08/2017,0.25
05/09/2017,0.25
02/07/2017,0.25
11/15/2016,0.25
08/02/2016,0.2
05/03/2016,0.2
02/02/2016,0.2
11/09/2015,0.2
08/04/2015,0.16
05/05/2015,0.16
02/03/2015,0.16
11/10/2014,0.16
08/05/2014,0.13
05/06/2014,0.13
02/04/2014,0.13
11/12/2013,0.13
08/06/2013,0.105
05/07/2013,0.105
02/05/2013,0.105
11/13/2012,0.105
08/06/2012,0.085
05/07/2012,0.085
02/06/2012,0.085
11/15/2011,0.085
08/08/2011,0.065
05/09/2011,0.065
02/07/2011,0.065
11/16/2010,0.065
08/02/2010,0.065
04/05/2010,0.05
