Date,Amount
05/16/2019,0.645
02/14/2019,0.645
11/14/2018,0.563
08/14/2018,0.563
05/16/2018,0.563
02/14/2018,0.563
11/14/2017,0.52
08/11/2017,0.52
05/11/2017,0.52
02/13/2017,0.52
11/11/2016,0.51
11/10/2016,0.51
08/11/2016,0.51
05/11/2016,0.51
02/10/2016,0.51
11/10/2015,0.5
08/12/2015,0.5
05/14/2015,0.5
02/11/2015,0.5
11/12/2014,0.49
08/13/2014,0.49
05/13/2014,0.49
02/12/2014,0.49
11/13/2013,0.49
08/13/2013,0.49
05/14/2013,0.49
02/13/2013,0.49
11/13/2012,0.49
08/13/2012,0.49
05/11/2012,0.49
02/13/2012,0.49
11/10/2011,0.49
08/11/2011,0.49
05/11/2011,0.49
02/11/2011,0.49
11/10/2010,0.49
08/11/2010,0.49
05/12/2010,0.49
02/10/2010,0.49
11/10/2009,0.49
08/12/2009,0.49
05/13/2009,0.49
02/11/2009,0.49
11/12/2008,0.47
08/13/2008,0.47
05/13/2008,0.47
02/13/2008,0.47
11/13/2007,0.425
08/13/2007,0.425
05/11/2007,0.425
02/13/2007,0.425
11/13/2006,0.4
08/11/2006,0.4
05/11/2006,0.4
02/13/2006,0.4
11/10/2005,0.38
08/11/2005,0.38
05/11/2005,0.38
02/11/2005,0.38
11/10/2004,0.355
08/11/2004,0.355
05/12/2004,0.355
02/11/2004,0.355
11/12/2003,0.335
08/13/2003,0.335
05/13/2003,0.335
02/12/2003,0.335
11/13/2002,0.31
08/13/2002,0.31
05/13/2002,0.31
02/13/2002,0.31
11/13/2001,0.28
08/13/2001,0.28
05/11/2001,0.28
02/13/2001,0.28
11/13/2000,0.26
08/11/2000,0.26
05/11/2000,0.26
02/11/2000,0.26
11/10/1999,0.23
08/11/1999,0.23
05/12/1999,0.23
02/10/1999,0.23
11/10/1998,0.2
08/12/1998,0.2
05/13/1998,0.2
02/11/1998,0.2
11/12/1997,0.2
08/13/1997,0.18
05/13/1997,0.18
02/12/1997,0.18
11/13/1996,0.171
08/13/1996,0.171
05/13/1996,0.171
02/13/1996,0.171
11/13/1995,0.17125
08/11/1995,0.16125
05/09/1995,0.16125
02/09/1995,0.16125
11/08/1994,0.15625
08/09/1994,0.15625
05/09/1994,0.15625
02/09/1994,0.15625
11/08/1993,0.15125
08/09/1993,0.15125
05/10/1993,0.15125
02/09/1993,0.15125
11/06/1992,0.1375
08/10/1992,0.1375
05/11/1992,0.1375
02/10/1992,0.1375
11/08/1991,0.125
08/09/1991,0.125
05/09/1991,0.125
02/07/1991,0.125
11/08/1990,0.1025
08/09/1990,0.1025
05/09/1990,0.1025
02/09/1990,0.1025
11/09/1989,0.08425
08/09/1989,0.08425
05/09/1989,0.08425
02/09/1989,0.08438
11/08/1988,0.07188
08/09/1988,0.07188
05/09/1988,0.07188
02/09/1988,0.07188
11/06/1987,0.0625
08/10/1987,0.0625
05/11/1987,0.0625
02/09/1987,0.0625
11/07/1986,0.05625
08/11/1986,0.05625
05/09/1986,0.05625
02/10/1986,0.05625
11/08/1985,0.05
08/09/1985,0.05
05/09/1985,0.05
02/08/1985,0.05
11/08/1984,0.05
08/09/1984,0.04531
05/09/1984,0.04531
02/08/1984,0.04531
11/07/1983,0.04531
08/09/1983,0.04531
05/09/1983,0.04063
02/09/1983,0.04063
11/05/1982,0.04063
08/09/1982,0.04063
05/10/1982,0.04063
02/08/1982,0.04063
11/06/1981,0.03594
08/10/1981,0.03594
05/11/1981,0.03594
02/05/1981,0.03594
11/07/1980,0.03594
08/11/1980,0.03594
05/12/1980,0.03281
02/08/1980,0.03281
11/02/1979,0.03281
08/06/1979,0.03281
05/07/1979,0.02813
02/05/1979,0.02813
11/03/1978,0.02813
08/07/1978,0.025
05/08/1978,0.025
02/06/1978,0.025
11/03/1977,0.02219
08/08/1977,0.02219
05/09/1977,0.02219
02/04/1977,0.02219
11/05/1976,0.02031
08/09/1976,0.02031
05/10/1976,0.01875
02/06/1976,0.01875
11/07/1975,0.01719
08/11/1975,0.01719
05/12/1975,0.01719
02/07/1975,0.01719
11/08/1974,0.01563
08/12/1974,0.01563
05/13/1974,0.01469
02/08/1974,0.01469
11/12/1973,0.01294
08/13/1973,0.01294
05/14/1973,0.01181
02/09/1973,0.01181
11/13/1972,0.01138
08/07/1972,0.01138
