Date,Amount
06/06/2019,0.338
03/07/2019,0.338
12/06/2018,0.338
09/06/2018,0.338
06/07/2018,0.338
03/08/2018,0.338
12/07/2017,0.3375
09/07/2017,0.3375
06/07/2017,0.3375
03/08/2017,0.3375
12/07/2016,0.3375
09/08/2016,0.3375
06/01/2016,0.3375
03/02/2016,0.3375
12/02/2015,0.3375
09/04/2015,0.3375
09/03/2015,0.3375
06/03/2015,0.3375
03/04/2015,0.3375
12/03/2014,0.3375
09/05/2014,0.3375
06/04/2014,0.3375
03/05/2014,0.3375
12/04/2013,0.3375
09/05/2013,0.3375
06/05/2013,0.3375
03/06/2013,0.3
12/05/2012,0.3
09/06/2012,0.3
05/31/2012,0.3
03/07/2012,0.225
12/01/2011,0.225
09/01/2011,0.225
06/02/2011,0.225
03/03/2011,0.15
12/02/2010,0.15
09/02/2010,0.15
06/04/2010,0.15
03/04/2010,0.075
12/03/2009,0.075
09/03/2009,0.075
06/04/2009,0.075
