Date,Amount
06/07/2019,0.18
03/15/2019,0.18
11/30/2018,0.18
09/07/2018,0.18
06/08/2018,0.18
03/16/2018,0.18
12/01/2017,0.18
09/08/2017,0.18
06/09/2017,0.18
03/23/2017,0.18
12/01/2016,0.17
09/08/2016,0.17
06/09/2016,0.17
03/17/2016,0.17
12/03/2015,0.16
09/10/2015,0.16
06/11/2015,0.16
03/12/2015,0.16
12/04/2014,0.15
09/11/2014,0.15
06/12/2014,0.15
06/11/2014,0.0
06/05/2014,0.0
05/20/2014,0.0
05/16/2014,0.0
04/02/2014,0.0
03/13/2014,0.15
12/05/2013,0.14
09/12/2013,0.14
06/13/2013,0.14
03/14/2013,0.14
12/06/2012,0.13
09/13/2012,0.13
06/14/2012,0.13
03/15/2012,0.13
12/01/2011,0.12
08/17/2011,0.12
05/19/2011,0.12
03/15/2011,0.12
03/16/2010,0.1
