Date,Amount
06/12/2019,0.53
03/14/2019,0.53
12/17/2018,0.48
09/14/2018,0.48
06/13/2018,0.48
03/14/2018,0.48
12/15/2017,0.44
09/15/2017,0.44
06/12/2017,0.44
03/13/2017,0.44
12/15/2016,0.42
09/15/2016,0.42
06/09/2016,0.42
03/16/2016,0.42
12/11/2015,0.4
09/16/2015,0.4
06/09/2015,0.36
03/16/2015,0.36
12/15/2014,0.33
09/17/2014,0.33
06/09/2014,0.33
03/10/2014,0.33
12/16/2013,0.28
09/12/2013,0.28
06/07/2013,0.28
03/08/2013,0.28
12/13/2012,0.28
09/12/2012,0.28
06/07/2012,0.28
03/08/2012,0.28
12/15/2011,0.28
09/15/2011,0.28
05/12/2011,0.28
02/10/2011,0.28
12/21/2010,0.28
10/01/2010,0.28
07/01/2010,0.28
03/31/2010,0.28
12/21/2009,0.28
10/01/2009,0.28
07/01/2009,0.28
04/02/2009,0.28
10/02/2008,0.52
07/01/2008,0.52
04/02/2008,0.52
12/19/2007,0.5
10/03/2007,0.5
07/03/2007,0.5
04/03/2007,0.5
12/20/2006,0.46
10/04/2006,0.46
07/05/2006,0.46
04/04/2006,0.46
12/20/2005,0.44
10/03/2005,0.44
07/01/2005,0.44
04/01/2005,0.44
12/21/2004,0.425
10/01/2004,0.425
06/30/2004,0.425
04/01/2004,0.425
12/18/2003,0.415
10/01/2003,0.415
07/01/2003,0.415
04/02/2003,0.415
12/18/2002,0.41
10/02/2002,0.41
07/02/2002,0.41
04/02/2002,0.41
12/12/2001,0.395
10/02/2001,0.395
07/02/2001,0.395
04/02/2001,0.395
12/08/2000,0.37
10/02/2000,0.37
06/30/2000,0.37
04/03/2000,0.37
12/15/1999,0.35
10/01/1999,0.35
07/01/1999,0.35
03/29/1999,0.35
12/29/1998,0.342
09/14/1998,0.342
06/26/1998,0.342
03/16/1998,0.342
12/16/1997,0.134
