Date,Amount
03/16/2023,0.42
12/14/2022,0.38
09/15/2022,0.38
06/14/2022,0.38
03/16/2022,0.38
12/16/2021,0.33
09/15/2021,0.33
06/15/2021,0.33
03/16/2021,0.33
12/15/2020,0.3
09/15/2020,0.3
06/15/2020,0.3
03/16/2020,0.3
12/13/2019,0.275
09/13/2019,0.275
06/13/2019,0.275
03/14/2019,0.275
12/13/2018,0.24
09/12/2018,0.24
06/13/2018,0.24
03/14/2018,0.24
12/13/2017,0.2
09/14/2017,0.2
06/14/2017,0.2
03/14/2017,0.2
12/13/2016,0.17
09/14/2016,0.17
06/14/2016,0.17
03/14/2016,0.17
12/14/2015,0.15
09/14/2015,0.15
06/12/2015,0.15
03/13/2015,0.13
12/12/2014,0.13
09/12/2014,0.13
06/12/2014,0.13
03/13/2014,0.13
12/12/2013,0.13
