AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,3.8,1.4,1.8
Cash_from_Operations,-86.5,-22.4,-15.0
Diluted_EPS,-2.357,-0.757,-0.389
Goodwill_Intangibles,21.0,1.6,0.9
LT_Debt,31.6,22.1,0.0
Net_Income,-92.0,-29.4,-15.1
Revenue,17.3,10.4,7.5
Shares_Diluted,39.0379,38.8443,38.8443
Total_Assets,187.5,123.6,37.9
Total_Liabilities,45.2,31.4,2.8
