AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
Capital_Expenditures,1.5,2.0,0.7,1.9,
Cash_from_Operations,30.5,20.3,11.3,13.7,
Diluted_EPS,4.334,4.284,2.128,2.092,1.376
Goodwill_Intangibles,6.8,7.0,7.3,7.6,
LT_Debt,19.4,22.4,22.3,3.0,3.1
Net_Income,24.4,21.3,11.7,11.5,
Revenue,84.2,64.4,53.5,48.1,
Shares_Diluted,5.6216,4.9687,5.4884,5.4884,5.4884
Total_Assets,2287.3,2142.6,1664.9,1229.6,1065.6
Total_Liabilities,2149.2,1959.7,1529.5,1107.5,
