AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2627.5,2739.2,1699.6,1305.3,2300.6,3845.5,3849.3
Cash_from_Operations,2274.5,3164.9,2835.7,1509.0,2878.6,4275.8,3556.1
Diluted_EPS,-1.07,1.082,0.576,0.675,-2.96,0.947,1.384
Goodwill_Intangibles,502.2,528.3,484.6,519.8,535.9,571.1,534.4
LT_Debt,4534.5,3507.1,4392.9,3846.3,4612.6,3338.7,2566.2
Net_Income,-1075.6,1088.7,575.7,678.3,-2975.0,953.1,1390.3
Revenue,15298.6,17035.7,14226.8,9890.5,12531.8,18444.4,17851.0
Shares_Diluted,1005.1,1006.1,1005.3,1004.9,1005.22,1006.445,1004.709
Total_Assets,25357.5,26967.6,25208.3,24697.6,25307.0,29741.3,28253.0
Total_Liabilities,12126.8,11960.7,11461.5,11211.2,12609.1,13989.4,12881.6
