AAII_YR_DATA,09/30/2022,09/30/2021,12/31/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015
Capital_Expenditures,1.8,0.0,0.0,0.0,0.0,,,
Cash_from_Operations,-10.7,-7.2,-5.9,0.0,-0.1,0.0,0.0,0.0
Diluted_EPS,-0.612,-0.611,-0.512,-0.004,-0.008,-0.003,-0.01,0.0
Goodwill_Intangibles,1.3,3.0,4.1,,,,,0.0
LT_Debt,7.1,3.3,1.6,0.0,0.0,0.0,0.0,0.0
Net_Income,-29.5,-25.3,-19.2,-0.1,-0.1,0.0,-0.1,0.0
Revenue,30.8,4.4,2.8,0.0,0.1,0.0,0.0,0.0
Shares_Diluted,48.1679,41.4389,37.566,14.9717,14.9717,14.1265,9.4697,22.8566
Total_Assets,31.9,11.8,9.6,0.0,0.0,0.1,0.0,0.0
Total_Liabilities,26.3,8.8,6.0,0.2,0.2,0.2,0.0,0.0
