AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.5,0.2,1.0,0.6,0.8,0.5,0.3,0.4,0.4,1.5
Cash_from_Operations,9.7,40.7,-10.2,-4.9,10.8,5.5,5.6,-4.2,2.4,-2.5
Diluted_EPS,2.157,4.059,3.791,1.078,2.198,11.097,0.114,-0.501,0.15,-1.12
Goodwill_Intangibles,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3
LT_Debt,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,3.9,7.2,8.2,2.4,5.1,27.0,4.1,-0.6,0.3,-1.4
Revenue,27.3,25.1,27.0,27.9,26.2,23.5,20.9,18.5,18.2,17.7
Shares_Diluted,1.795,1.7783,2.1677,2.1808,2.3426,2.429,35.792,1.2085,2.3756,1.2086
Total_Assets,753.0,745.4,751.0,703.8,721.3,662.4,653.6,571.2,501.9,460.2
Total_Liabilities,669.5,653.6,647.3,610.4,630.2,565.3,584.0,505.6,434.4,394.0
