AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.3,12.0,4.9,1.9,1.1,0.9,0.7,1.6,0.8,0.4
Cash_from_Operations,366.1,120.3,38.4,215.8,147.9,176.5,179.4,278.1,255.8,298.1
Diluted_EPS,-2.57,2.631,-6.278,3.172,2.729,3.157,3.191,3.189,0.8059999999999999,0.7829999999999999
Goodwill_Intangibles,73.3,82.5,,,,,,7.2,7.2,7.2
LT_Debt,6812.1,6378.8,4337.0,10031.6,992.4,96.8,96.7,118.6,210.6,466.2
Net_Income,-265.1,295.0,-709.4,362.0,285.9,306.5,296.0,296.7,297.4,283.9
Revenue,170.8,448.0,178.3,807.8,614.9,591.4,566.5,543.3,518.2,504.7
Shares_Diluted,103.153,118.4665,113.0083,116.9423,104.7335,97.0893,92.7805,93.0285,369.048,362.399
Total_Assets,9112.4,9139.7,6932.3,13568.2,12420.3,10954.7,12484.0,13162.6,12354.7,12471.9
Total_Liabilities,7123.6,6596.8,4407.5,10184.2,9004.2,7693.1,9450.1,10195.3,9151.5,9329.7
