AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,1.9,0.2,0.1
Cash_from_Operations,-36.7,-15.4,-6.4
Diluted_EPS,-2.138,-0.616,-0.284
Goodwill_Intangibles,16.7,5.8,6.4
LT_Debt,14.1,3.4,4.7
Net_Income,-39.0,-18.0,-8.3
Revenue,11.0,6.6,4.8
Shares_Diluted,18.2225,29.2289,29.2289
Total_Assets,116.3,26.9,38.8
Total_Liabilities,25.5,13.4,7.3
