AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.2,1.9,0.4,0.5,0.7,0.4,1.0,0.4,0.3,0.8
Cash_from_Operations,7.9,4.6,5.9,4.1,4.3,5.0,3.1,4.6,6.6,10.0
Diluted_EPS,1.911,1.84,-0.523,0.34,0.125,0.538,0.033,-0.896,-1.953,-0.105
Goodwill_Intangibles,0.6,,,,,,,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,8.9,8.9,-2.6,1.7,0.6,2.8,0.2,-4.6,-10.0,-0.5
Revenue,23.7,20.3,19.3,20.9,19.8,18.5,18.5,19.3,22.2,25.0
Shares_Diluted,4.6782,4.8442,4.8932,4.9432,5.0318,5.1231,5.1232,5.1232,5.1232,5.1289
Total_Assets,861.6,819.0,668.0,594.7,616.8,650.4,688.0,641.0,668.9,762.3
Total_Liabilities,806.4,727.2,573.2,499.6,529.9,560.9,599.6,549.2,573.9,663.1
