AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.2,0.1,0.9,2.9,1.3,0.7,1.8,0.8
Cash_from_Operations,-0.2,0.2,-1.5,-0.8,5.6,2.5,-0.1,-1.4
Diluted_EPS,-0.485,-0.207,-0.35,-0.008,0.011,-0.122,-0.382,-0.382
Goodwill_Intangibles,0.0,0.1,0.1,0.1,0.1,0.1,0.1,5.0
LT_Debt,0.2,0.0,0.0,0.0,0.0,0.0,2.7,3.2
Net_Income,-6.1,-2.8,-4.7,-0.1,0.2,-1.8,-5.8,-5.8
Revenue,13.0,18.9,16.2,19.5,25.4,24.8,28.6,28.6
Shares_Diluted,12.495,13.386,13.553,14.233,15.52,15.104,15.179,15.179
Total_Assets,14.9,21.6,20.1,24.0,28.4,28.5,34.7,38.3
Total_Liabilities,7.0,7.2,3.0,2.1,5.1,5.0,9.8,7.9
