AAII_YR_DATA,04/02/2022,03/27/2021,03/28/2020,03/30/2019,03/31/2018,04/01/2017,04/02/2016,03/28/2015,03/29/2014
Capital_Expenditures,166.9,107.8,270.3,197.7,161.6,284.0,417.7,391.0,390.0
Cash_from_Operations,715.9,380.9,754.6,783.8,975.1,952.3,1016.7,894.0,907.0
Diluted_EPS,8.077,-1.648,4.978,5.274,1.973,-1.201,4.61,7.879,8.435
Goodwill_Intangibles,1011.6,1055.7,1056.5,1083.3,1138.5,1124.4,1162.0,1170.0,1562.0
LT_Debt,1478.1,2003.4,585.8,901.7,524.4,839.1,863.0,536.0,553.0
Net_Income,600.1,-121.1,384.3,430.9,162.8,-99.3,396.0,702.0,776.0
Revenue,6218.5,4400.8,6159.8,6313.0,6182.3,6652.8,7405.0,7620.0,7450.0
Shares_Diluted,74.3,73.5,77.2,81.7,82.5,82.7,85.9,89.1,92.0
Total_Assets,7724.7,7887.5,7279.9,5942.8,6143.3,5652.0,6213.0,6106.0,6088.0
Total_Liabilities,5188.7,5283.1,4586.8,2655.6,2685.9,2352.4,2469.0,2215.0,2054.0
