AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,112.0,100.0,105.4,138.6,121.0,103.3,93.6,74.6,63.1,40.9
Cash_from_Operations,748.3,406.6,253.5,504.5,397.2,286.3,391.5,215.1,235.0,169.3
Diluted_EPS,4.321,1.321,-0.065,6.314,4.263,2.846,3.23,1.827,1.886,1.693
Goodwill_Intangibles,1190.7,929.0,1020.3,1001.4,941.7,981.5,925.7,904.3,965.5,641.5
LT_Debt,1609.1,1420.1,1443.8,1090.9,598.0,413.8,568.6,409.6,399.4,191.4
Net_Income,231.0,70.7,-3.4,346.7,232.9,156.8,174.4,98.8,101.6,88.0
Revenue,3358.7,2995.4,2482.7,2750.1,2536.6,2252.4,1958.6,1772.3,1664.2,1413.2
Shares_Diluted,53.4633,53.5296,52.6596,54.9139,54.6278,55.1163,54.0011,54.0767,53.901,51.9826
Total_Assets,5403.6,4744.3,4926.7,4657.7,3321.2,3140.0,2712.9,2192.7,2038.4,1598.2
Total_Liabilities,4159.1,3488.8,3481.1,3078.4,2088.5,1941.5,1813.3,1368.2,1307.7,962.1
