AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,157.7,160.3,172.9,181.6,215.1,229.7,196.4,230.3,265.9
Cash_from_Operations,694.9,645.8,571.1,448.6,468.6,447.3,394.8,356.9,327.7
Diluted_EPS,0.87,0.616,0.941,-0.329,2.277,0.562,0.42,0.9570000000000001,0.136
Goodwill_Intangibles,2670.3,2371.5,2064.7,3723.9,1505.5,1233.3,1009.6,573.9,561.9
LT_Debt,1721.5,1825.3,1485.5,918.1,1439.7,1555.1,1067.7,1298.8,1351.8
Net_Income,324.7,229.4,350.2,-121.3,842.7,207.0,153.4,348.4,49.6
Revenue,3647.9,3458.7,3349.1,3050.3,2976.3,2675.0,2170.3,2316.3,2368.4
Shares_Diluted,373.26,372.58,372.1,368.24,370.1,368.58,365.34,363.92,364.62
Total_Assets,5333.9,6888.5,4188.0,3802.0,3834.3,3137.3,2666.0,2379.6,2636.3
Total_Liabilities,3773.9,5494.6,2952.1,2775.2,2682.3,2692.4,2404.1,2246.3,2943.1
