AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.4,4.2,4.2,7.7,6.0,1.2,1.3,1.0
Cash_from_Operations,26.7,20.1,3.0,35.4,30.5,13.2,55.8,33.4
Diluted_EPS,-1.265,-1.069,-0.603,0.468,-2.255,-0.573,0.561,0.5529999999999999
Goodwill_Intangibles,596.1,669.5,718.6,767.3,776.6,881.1,252.9,
LT_Debt,264.5,398.1,400.3,402.9,393.0,406.3,0.0,0.0
Net_Income,-64.2,-53.6,-30.1,23.5,-111.6,-28.5,27.9,27.5
Revenue,157.6,170.1,178.8,164.0,159.7,163.8,180.5,158.8
Shares_Diluted,50.7704,50.1236,49.8837,50.1913,49.4622,49.6912,49.6912,49.6912
Total_Assets,785.8,805.7,899.3,983.3,965.8,1082.7,337.5,0.1
Total_Liabilities,369.7,472.0,535.0,575.6,630.7,638.8,103.2,0.1
