AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,512.0,557.0,359.8,230.5,143.7,78.5,39.5,14.0,3.8
Cash_from_Operations,-1324.0,-2594.0,-608.4,-757.1,-414.3,-199.9,-240.2,-53.5,-30.2
Diluted_EPS,-15.74,-1.63,-2.634,-2.448,-2.032,-4.231,-0.677,-0.267,-1.016
Goodwill_Intangibles,70.0,13.0,15.0,16.6,18.2,,,,
LT_Debt,6574.0,3208.0,1617.0,883.1,425.3,48.5,4.4,0.0,0.0
Net_Income,-1587.0,-135.0,-171.1,-114.7,-61.1,-64.5,-10.1,-4.0,-15.2
Revenue,13604.0,12814.0,5586.6,3939.9,1955.5,858.9,365.1,130.4,41.7
Shares_Diluted,100.828,82.805,64.981,46.847,30.043,15.241,15.0,15.0,15.0
Total_Assets,8698.0,7015.0,3034.5,2057.7,991.0,641.1,335.8,136.0,
Total_Liabilities,9216.0,6709.0,2646.9,1959.6,917.6,515.4,200.8,70.8,
