AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016
Capital_Expenditures,0.1,0.1,0.1,0.1,0.0,0.0,0.0
Cash_from_Operations,-0.9,0.0,-0.6,-1.0,0.1,-0.7,-0.9
Diluted_EPS,-0.175,-0.023,-0.329,-0.161,-0.107,-0.362,-0.434
Goodwill_Intangibles,9.1,0.8,0.8,0.7,0.0,0.0,0.0
LT_Debt,2.1,0.2,0.0,0.0,0.0,0.0,0.0
Net_Income,-0.9,-0.1,-1.4,-0.6,-0.4,-1.0,-1.0
Revenue,15.7,10.7,9.9,6.8,4.0,3.2,3.9
Shares_Diluted,5.2957,4.4271,4.3329,3.8287,3.2754,2.7811,2.386
Total_Assets,16.7,6.3,6.4,7.5,2.5,1.8,2.1
Total_Liabilities,7.7,2.8,3.6,4.1,1.9,1.2,1.5
