AAII_YR_DATA,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013
Capital_Expenditures,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0
Cash_from_Operations,0.0,-0.6,-1.0,0.1,-0.7,-0.9,-0.8,-0.9,-1.3
Diluted_EPS,-0.008,-0.11,-0.054,-0.036,-0.121,-0.145,-0.188,-0.261,-0.508
Goodwill_Intangibles,0.8,0.8,0.7,0.0,0.0,0.0,0.0,0.0,
LT_Debt,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-0.1,-1.4,-0.6,-0.4,-1.0,-1.0,-1.2,-1.2,-1.8
Revenue,10.7,9.9,6.8,4.0,3.2,3.9,3.9,3.7,2.5
Shares_Diluted,13.2814,12.9989,11.4861,9.8262,8.3432,7.158,6.2723,4.4551,4.4551
Total_Assets,6.3,6.4,7.5,2.5,1.8,2.1,2.0,1.8,2.3
Total_Liabilities,2.8,3.6,4.1,1.9,1.2,1.5,1.4,1.1,0.6
