AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,466.6,491.3,444.9,175.1,355.3,296.4,203.6,142.6,250.5
Cash_from_Operations,232.6,470.1,213.1,208.4,179.8,151.3,154.0,125.4,120.8
Diluted_EPS,0.452,0.523,0.29,0.547,0.177,0.782,0.695,0.33,0.076
Goodwill_Intangibles,9.7,8.5,7.2,22.0,23.1,24.4,22.7,22.7,19.9
LT_Debt,1822.0,1619.4,1410.5,1333.4,1283.9,1264.4,1425.0,1403.7,1348.5
Net_Income,64.5,70.1,37.1,67.5,20.9,85.4,69.4,31.9,6.9
Revenue,534.8,499.6,470.3,450.4,424.7,412.0,388.5,370.9,330.9
Shares_Diluted,142.7102,134.0069,128.084,123.3509,118.0172,109.387,99.8803,96.7594,90.9406
Total_Assets,4258.9,3812.3,3563.9,3191.2,3193.6,3040.6,2810.2,2757.5,2729.7
Total_Liabilities,2073.8,1863.9,1663.8,1474.6,1403.7,1387.2,1567.5,1536.5,1486.2
