AAII_YR_DATA,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,113.5,106.9,62.7,42.4,68.2,69.6,58.3,61.7,87.6,60.1
Cash_from_Operations,-129.0,271.5,558.0,226.8,342.5,363.2,244.0,246.9,240.9,342.0
Diluted_EPS,-7.883,8.96,6.808,8.183,1.116,3.626,5.085,2.569,2.656,2.573
Goodwill_Intangibles,834.2,1314.8,1223.3,1246.2,1400.3,1190.5,2186.0,2034.8,653.6,599.5
LT_Debt,2826.2,2236.7,1455.1,1523.5,1883.8,1258.0,1030.9,1025.0,692.4,478.1
Net_Income,-437.5,512.5,387.4,460.7,63.7,218.3,315.3,159.8,166.5,161.1
Revenue,3924.1,4925.0,4131.6,3156.0,2663.4,2642.1,2506.2,2371.1,2578.3,2773.7
Shares_Diluted,55.5,57.2,56.9,56.3,57.1,60.2,62.0,62.2,62.7,62.7
Total_Assets,4296.8,4800.0,3380.5,3028.7,3054.5,2747.0,2755.8,2527.2,2058.3,1937.2
Total_Liabilities,4149.1,3786.7,2683.3,2310.0,2699.9,2098.2,2040.6,1906.5,1504.6,1226.7
